id_venda;data_venda;cliente_id;produto_id;vendedor_responsavel_id;canal_venda;quantidade;preco_unitario;valor_bruto;desconto_percentual;valor_desconto;valor_liquido;custo_total;lucro_bruto;margem_percentual;forma_pagamento;parcelas;status;cidade_entrega;estado_entrega;centro_custo;observacoes
VEN0742;2026-05-21;CLI013;PROD031;FUN033;WhatsApp;1;172.09;172.09;0.0;0.0;172.09;99.0;73.09;42.5;Cartão de Crédito;2;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0743;2026-05-21;CLI033;PROD049;FUN028;E-commerce;1;57.41;57.41;5.0;2.87;0.0;27.0;0.0;0.0;Boleto;4;Cancelada;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0744;2026-05-21;CLI093;PROD030;FUN035;WhatsApp;1;102.21;102.21;0.0;0.0;0.0;39.0;0.0;0.0;Cartão de Crédito;1;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0745;2026-05-22;CLI043;PROD046;FUN030;Loja Física;1;404.19;404.19;5.0;20.21;383.98;151.0;232.98;60.7;Cartão de Débito;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0746;2026-05-22;CLI026;PROD037;FUN026;Loja Física;1;465.86;465.86;5.0;23.29;0.0;173.0;0.0;0.0;Boleto;1;Cancelada;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0747;2026-05-24;CLI114;PROD032;FUN039;WhatsApp;4;222.05;888.2;0.0;0.0;888.2;500.0;388.2;43.7;Cartão de Crédito;2;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0748;2026-05-25;CLI013;PROD012;FUN032;E-commerce;2;384.61;769.22;5.0;38.46;730.76;290.0;440.76;60.3;Cartão de Débito;4;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0749;2026-05-25;CLI101;PROD067;FUN034;Loja Física;3;400.84;1202.52;0.0;0.0;1202.52;444.0;758.52;63.1;Cartão de Crédito;4;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0750;2026-05-26;CLI104;PROD038;FUN027;Loja Física;3;137.27;411.81;5.0;20.59;391.22;180.0;211.22;54.0;PIX;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0751;2026-05-27;CLI084;PROD020;FUN022;Loja Física;1;449.09;449.09;0.0;0.0;449.09;178.0;271.09;60.4;Cartão de Crédito;2;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0752;2026-05-28;CLI008;PROD007;FUN038;Loja Física;1;239.77;239.77;0.0;0.0;239.77;138.0;101.77;42.4;PIX;4;Devolvida;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0753;2026-05-29;CLI002;PROD011;FUN025;E-commerce;1;283.61;283.61;0.0;0.0;283.61;127.0;156.61;55.2;Cartão de Débito;6;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0754;2026-05-30;CLI083;PROD039;FUN036;E-commerce;1;57.26;57.26;0.0;0.0;57.26;27.0;30.26;52.8;Cartão de Débito;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0755;2026-05-31;CLI081;PROD032;FUN033;Loja Física;1;222.05;222.05;0.0;0.0;0.0;125.0;0.0;0.0;Cartão de Crédito;3;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0756;2026-05-31;CLI048;PROD026;FUN036;E-commerce;4;184.7;738.8;0.0;0.0;0.0;344.0;0.0;0.0;Cartão de Débito;2;Cancelada;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0757;2026-05-31;CLI046;PROD054;FUN022;E-commerce;2;314.36;628.72;5.0;31.44;597.28;356.0;241.28;40.4;Cartão de Débito;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0758;2026-05-31;CLI002;PROD079;FUN036;E-commerce;2;293.22;586.44;0.0;0.0;586.44;246.0;340.44;58.1;Cartão de Débito;3;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0759;2026-05-31;CLI041;PROD040;FUN029;E-commerce;2;216.48;432.96;0.0;0.0;432.96;184.0;248.96;57.5;Boleto;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0760;2026-06-01;CLI052;PROD011;FUN033;Loja Física;2;283.61;567.22;0.0;0.0;567.22;254.0;313.22;55.2;Cartão de Débito;2;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0761;2026-06-01;CLI104;PROD025;FUN025;E-commerce;2;225.1;450.2;5.0;22.51;427.69;240.0;187.69;43.9;Cartão de Débito;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0762;2026-06-01;CLI040;PROD022;FUN035;E-commerce;1;162.46;162.46;0.0;0.0;0.0;68.0;0.0;0.0;PIX;6;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0763;2026-06-01;CLI052;PROD049;FUN028;E-commerce;1;57.41;57.41;5.0;2.87;54.54;27.0;27.54;50.5;Cartão de Débito;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0764;2026-06-01;CLI098;PROD075;FUN031;WhatsApp;1;308.83;308.83;5.0;15.44;293.39;156.0;137.39;46.8;Cartão de Débito;4;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0765;2026-06-02;CLI015;PROD024;FUN021;E-commerce;1;120.51;120.51;5.0;6.03;0.0;68.0;0.0;0.0;PIX;3;Cancelada;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0766;2026-06-02;CLI104;PROD017;FUN038;Loja Física;1;252.12;252.12;5.0;12.61;239.51;123.0;116.51;48.6;Boleto;3;Devolvida;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0767;2026-06-02;CLI043;PROD033;FUN035;E-commerce;1;158.79;158.79;0.0;0.0;158.79;63.0;95.79;60.3;Cartão de Débito;2;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0768;2026-06-03;CLI052;PROD019;FUN035;E-commerce;2;257.17;514.34;0.0;0.0;514.34;302.0;212.34;41.3;Boleto;2;Devolvida;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0769;2026-06-03;CLI065;PROD055;FUN037;E-commerce;1;210.16;210.16;0.0;0.0;210.16;104.0;106.16;50.5;Cartão de Débito;3;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0770;2026-06-03;CLI024;PROD031;FUN032;Loja Física;1;172.09;172.09;0.0;0.0;172.09;99.0;73.09;42.5;Cartão de Débito;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0771;2026-06-03;CLI109;PROD060;FUN034;Loja Física;2;355.5;711.0;0.0;0.0;711.0;314.0;397.0;55.8;Cartão de Crédito;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0772;2026-06-04;CLI003;PROD041;FUN038;Loja Física;2;261.74;523.48;0.0;0.0;523.48;264.0;259.48;49.6;Boleto;1;Devolvida;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0773;2026-06-04;CLI048;PROD035;FUN030;WhatsApp;1;87.94;87.94;5.0;4.4;83.54;32.0;51.54;61.7;Cartão de Crédito;1;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0774;2026-06-06;CLI108;PROD030;FUN022;Loja Física;2;102.21;204.42;0.0;0.0;204.42;78.0;126.42;61.8;Boleto;1;Devolvida;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0775;2026-06-07;CLI046;PROD031;FUN023;Loja Física;3;172.09;516.27;0.0;0.0;516.27;297.0;219.27;42.5;PIX;3;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0776;2026-06-07;CLI053;PROD057;FUN037;E-commerce;1;203.76;203.76;0.0;0.0;203.76;115.0;88.76;43.6;Cartão de Débito;3;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0777;2026-06-09;CLI013;PROD072;FUN023;Loja Física;2;145.08;290.16;0.0;0.0;290.16;104.0;186.16;64.2;Cartão de Crédito;3;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0778;2026-06-09;CLI046;PROD078;FUN026;WhatsApp;2;300.12;600.24;0.0;0.0;0.0;272.0;0.0;0.0;Cartão de Crédito;1;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0779;2026-06-10;CLI026;PROD050;FUN037;E-commerce;2;321.78;643.56;0.0;0.0;643.56;340.0;303.56;47.2;PIX;2;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0780;2026-06-10;CLI045;PROD065;FUN024;Loja Física;1;277.85;277.85;0.0;0.0;277.85;147.0;130.85;47.1;PIX;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0781;2026-06-10;CLI060;PROD012;FUN033;Loja Física;3;384.61;1153.83;0.0;0.0;1153.83;435.0;718.83;62.3;PIX;1;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0782;2026-06-10;CLI115;PROD080;FUN025;E-commerce;1;139.03;139.03;0.0;0.0;139.03;80.0;59.03;42.5;Cartão de Crédito;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0783;2026-06-11;CLI046;PROD006;FUN034;Loja Física;1;76.32;76.32;0.0;0.0;76.32;35.0;41.32;54.1;Cartão de Crédito;3;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0784;2026-06-11;CLI081;PROD045;FUN023;Loja Física;1;233.84;233.84;0.0;0.0;233.84;102.0;131.84;56.4;PIX;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0785;2026-06-12;CLI081;PROD019;FUN034;WhatsApp;1;257.17;257.17;0.0;0.0;0.0;151.0;0.0;0.0;Boleto;4;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0786;2026-06-14;CLI049;PROD032;FUN029;Loja Física;1;222.05;222.05;0.0;0.0;222.05;125.0;97.05;43.7;Cartão de Crédito;6;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0787;2026-06-14;CLI025;PROD031;FUN030;E-commerce;1;172.09;172.09;0.0;0.0;172.09;99.0;73.09;42.5;Boleto;1;Devolvida;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0788;2026-06-14;CLI112;PROD025;FUN035;Loja Física;1;225.1;225.1;5.0;11.26;213.84;120.0;93.84;43.9;PIX;1;Devolvida;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0789;2026-06-14;CLI073;PROD067;FUN024;E-commerce;1;400.84;400.84;0.0;0.0;0.0;148.0;0.0;0.0;Cartão de Crédito;1;Cancelada;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0790;2026-06-14;CLI052;PROD033;FUN027;WhatsApp;1;158.79;158.79;0.0;0.0;158.79;63.0;95.79;60.3;Cartão de Crédito;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0791;2026-06-14;CLI104;PROD015;FUN026;Loja Física;1;304.13;304.13;0.0;0.0;304.13;112.0;192.13;63.2;Cartão de Crédito;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0792;2026-06-15;CLI114;PROD005;FUN039;E-commerce;1;159.53;159.53;0.0;0.0;0.0;62.0;0.0;0.0;Cartão de Débito;2;Cancelada;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0793;2026-06-15;CLI075;PROD035;FUN036;E-commerce;1;87.94;87.94;0.0;0.0;87.94;32.0;55.94;63.6;Cartão de Crédito;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0794;2026-06-15;CLI002;PROD017;FUN026;Loja Física;2;252.12;504.24;0.0;0.0;504.24;246.0;258.24;51.2;Boleto;1;Devolvida;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0795;2026-06-16;CLI002;PROD073;FUN032;WhatsApp;1;188.38;188.38;0.0;0.0;188.38;77.0;111.38;59.1;Cartão de Crédito;1;Devolvida;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0796;2026-06-16;CLI100;PROD002;FUN033;E-commerce;1;386.26;386.26;0.0;0.0;386.26;147.0;239.26;61.9;PIX;1;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0797;2026-06-16;CLI053;PROD015;FUN036;E-commerce;1;304.13;304.13;0.0;0.0;304.13;112.0;192.13;63.2;PIX;6;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0798;2026-06-16;CLI073;PROD026;FUN030;Loja Física;2;184.7;369.4;5.0;18.47;0.0;172.0;0.0;0.0;Boleto;3;Cancelada;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0799;2026-06-16;CLI114;PROD052;FUN028;E-commerce;1;232.1;232.1;0.0;0.0;232.1;124.0;108.1;46.6;PIX;2;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0800;2026-06-17;CLI116;PROD039;FUN037;WhatsApp;2;57.26;114.52;0.0;0.0;114.52;54.0;60.52;52.8;Cartão de Débito;6;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0801;2026-06-17;CLI002;PROD009;FUN023;Loja Física;2;160.97;321.94;0.0;0.0;321.94;128.0;193.94;60.2;PIX;4;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0802;2026-06-18;CLI096;PROD069;FUN031;E-commerce;1;201.84;201.84;0.0;0.0;201.84;105.0;96.84;48.0;Cartão de Crédito;4;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0803;2026-06-18;CLI042;PROD004;FUN029;Loja Física;1;59.03;59.03;0.0;0.0;59.03;28.0;31.03;52.6;Cartão de Débito;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0804;2026-06-19;CLI049;PROD006;FUN021;E-commerce;1;76.32;76.32;5.0;3.82;72.5;35.0;37.5;51.7;PIX;1;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0805;2026-06-19;CLI073;PROD080;FUN023;E-commerce;1;139.03;139.03;0.0;0.0;139.03;80.0;59.03;42.5;Cartão de Crédito;3;Devolvida;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0806;2026-06-19;CLI018;PROD009;FUN038;Loja Física;3;160.97;482.91;5.0;24.15;0.0;192.0;0.0;0.0;Cartão de Crédito;2;Cancelada;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0807;2026-06-19;CLI006;PROD008;FUN023;E-commerce;1;374.42;374.42;0.0;0.0;374.42;152.0;222.42;59.4;Boleto;4;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0808;2026-06-19;CLI104;PROD035;FUN030;Loja Física;3;87.94;263.82;0.0;0.0;263.82;96.0;167.82;63.6;PIX;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0809;2026-06-19;CLI097;PROD070;FUN033;WhatsApp;1;110.81;110.81;0.0;0.0;110.81;48.0;62.81;56.7;PIX;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0810;2026-06-20;CLI031;PROD003;FUN033;Loja Física;1;160.15;160.15;5.0;8.01;152.14;71.0;81.14;53.3;Cartão de Débito;4;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0811;2026-06-20;CLI112;PROD011;FUN028;E-commerce;4;283.61;1134.44;0.0;0.0;1134.44;508.0;626.44;55.2;Boleto;4;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0812;2026-06-22;CLI053;PROD030;FUN028;Loja Física;2;102.21;204.42;0.0;0.0;0.0;78.0;0.0;0.0;Cartão de Crédito;6;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0813;2026-06-22;CLI020;PROD003;FUN037;Loja Física;2;160.15;320.3;0.0;0.0;320.3;142.0;178.3;55.7;Cartão de Débito;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0814;2026-06-23;CLI036;PROD012;FUN025;Loja Física;2;384.61;769.22;0.0;0.0;769.22;290.0;479.22;62.3;Boleto;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0815;2026-06-23;CLI053;PROD008;FUN021;E-commerce;1;374.42;374.42;0.0;0.0;0.0;152.0;0.0;0.0;Cartão de Crédito;3;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0816;2026-06-23;CLI046;PROD055;FUN026;Loja Física;2;210.16;420.32;0.0;0.0;420.32;208.0;212.32;50.5;Cartão de Débito;4;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0817;2026-06-23;CLI082;PROD072;FUN022;Loja Física;3;145.08;435.24;0.0;0.0;0.0;156.0;0.0;0.0;PIX;2;Cancelada;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0818;2026-06-23;CLI112;PROD025;FUN030;Loja Física;2;225.1;450.2;0.0;0.0;450.2;240.0;210.2;46.7;PIX;1;Devolvida;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0819;2026-06-24;CLI085;PROD033;FUN025;WhatsApp;1;158.79;158.79;5.0;7.94;150.85;63.0;87.85;58.2;Boleto;6;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0820;2026-06-24;CLI030;PROD028;FUN039;Loja Física;4;294.47;1177.88;0.0;0.0;1177.88;484.0;693.88;58.9;PIX;4;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0821;2026-06-25;CLI023;PROD032;FUN033;Loja Física;1;222.05;222.05;0.0;0.0;0.0;125.0;0.0;0.0;Cartão de Débito;2;Cancelada;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0822;2026-06-26;CLI052;PROD021;FUN035;WhatsApp;1;369.09;369.09;0.0;0.0;0.0;180.0;0.0;0.0;Cartão de Crédito;1;Cancelada;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0823;2026-06-26;CLI116;PROD036;FUN036;E-commerce;1;281.02;281.02;0.0;0.0;0.0;119.0;0.0;0.0;Cartão de Débito;2;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0824;2026-06-26;CLI052;PROD052;FUN023;Loja Física;2;232.1;464.2;0.0;0.0;464.2;248.0;216.2;46.6;Boleto;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0825;2026-06-28;CLI087;PROD011;FUN025;E-commerce;1;283.61;283.61;5.0;14.18;269.43;127.0;142.43;52.9;Boleto;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0826;2026-06-28;CLI023;PROD015;FUN029;Loja Física;2;304.13;608.26;0.0;0.0;608.26;224.0;384.26;63.2;PIX;6;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0827;2026-06-29;CLI002;PROD015;FUN034;E-commerce;2;304.13;608.26;0.0;0.0;608.26;224.0;384.26;63.2;Boleto;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0828;2026-06-29;CLI060;PROD076;FUN024;E-commerce;2;149.13;298.26;0.0;0.0;298.26;152.0;146.26;49.0;Cartão de Crédito;3;Devolvida;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0829;2026-06-30;CLI030;PROD071;FUN027;WhatsApp;1;242.96;242.96;5.0;12.15;230.81;102.0;128.81;55.8;Cartão de Débito;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0830;2026-06-30;CLI042;PROD033;FUN022;Loja Física;2;158.79;317.58;0.0;0.0;317.58;126.0;191.58;60.3;Cartão de Débito;2;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0831;2026-07-01;CLI066;PROD015;FUN030;E-commerce;2;304.13;608.26;0.0;0.0;608.26;224.0;384.26;63.2;PIX;4;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0832;2026-07-01;CLI101;PROD013;FUN039;Loja Física;1;144.71;144.71;0.0;0.0;144.71;75.0;69.71;48.2;Cartão de Débito;1;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0833;2026-07-01;CLI064;PROD033;FUN030;Loja Física;1;158.79;158.79;0.0;0.0;158.79;63.0;95.79;60.3;Cartão de Débito;4;Devolvida;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0834;2026-07-01;CLI098;PROD041;FUN036;Loja Física;1;261.74;261.74;0.0;0.0;261.74;132.0;129.74;49.6;Boleto;1;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0835;2026-07-01;CLI101;PROD044;FUN021;E-commerce;1;114.13;114.13;0.0;0.0;0.0;43.0;0.0;0.0;Cartão de Débito;2;Cancelada;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0836;2026-07-02;CLI046;PROD025;FUN029;Loja Física;1;225.1;225.1;0.0;0.0;225.1;120.0;105.1;46.7;Boleto;4;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0837;2026-07-02;CLI052;PROD030;FUN028;Loja Física;1;102.21;102.21;0.0;0.0;0.0;39.0;0.0;0.0;Cartão de Débito;4;Cancelada;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0838;2026-07-03;CLI051;PROD029;FUN031;E-commerce;1;298.41;298.41;0.0;0.0;298.41;168.0;130.41;43.7;Boleto;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0839;2026-07-04;CLI060;PROD018;FUN028;Loja Física;3;160.85;482.55;0.0;0.0;482.55;279.0;203.55;42.2;PIX;1;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0840;2026-07-04;CLI073;PROD072;FUN028;E-commerce;4;145.08;580.32;5.0;29.02;551.3;208.0;343.3;62.3;Boleto;2;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0841;2026-07-05;CLI043;PROD050;FUN031;E-commerce;1;321.78;321.78;0.0;0.0;321.78;170.0;151.78;47.2;Boleto;6;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0842;2026-07-06;CLI081;PROD003;FUN034;E-commerce;1;160.15;160.15;0.0;0.0;160.15;71.0;89.15;55.7;Cartão de Crédito;3;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0843;2026-07-06;CLI112;PROD056;FUN026;Loja Física;1;129.22;129.22;0.0;0.0;129.22;73.0;56.22;43.5;Cartão de Crédito;4;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0844;2026-07-06;CLI116;PROD012;FUN034;WhatsApp;1;384.61;384.61;0.0;0.0;384.61;145.0;239.61;62.3;Cartão de Débito;4;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0845;2026-07-07;CLI068;PROD036;FUN036;Loja Física;1;281.02;281.02;0.0;0.0;281.02;119.0;162.02;57.7;Cartão de Crédito;2;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0846;2026-07-07;CLI006;PROD030;FUN039;Loja Física;1;102.21;102.21;0.0;0.0;102.21;39.0;63.21;61.8;Cartão de Débito;6;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0847;2026-07-08;CLI044;PROD060;FUN031;E-commerce;1;355.5;355.5;0.0;0.0;355.5;157.0;198.5;55.8;PIX;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0848;2026-07-09;CLI114;PROD014;FUN032;Loja Física;1;373.62;373.62;0.0;0.0;373.62;168.0;205.62;55.0;Cartão de Crédito;2;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0849;2026-07-09;CLI081;PROD077;FUN034;Loja Física;1;177.76;177.76;0.0;0.0;177.76;65.0;112.76;63.4;PIX;2;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0850;2026-07-09;CLI035;PROD022;FUN027;E-commerce;1;162.46;162.46;5.0;8.12;154.34;68.0;86.34;55.9;Boleto;4;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0851;2026-07-09;CLI060;PROD021;FUN023;E-commerce;1;369.09;369.09;5.0;18.45;350.64;180.0;170.64;48.7;Cartão de Débito;1;Devolvida;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0852;2026-07-09;CLI112;PROD080;FUN024;Loja Física;1;139.03;139.03;5.0;6.95;132.08;80.0;52.08;39.4;Cartão de Débito;1;Devolvida;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0853;2026-07-10;CLI043;PROD029;FUN034;E-commerce;1;298.41;298.41;5.0;14.92;283.49;168.0;115.49;40.7;PIX;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0854;2026-07-10;CLI099;PROD037;FUN032;E-commerce;1;465.86;465.86;0.0;0.0;465.86;173.0;292.86;62.9;Cartão de Crédito;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0855;2026-07-10;CLI116;PROD016;FUN031;Loja Física;1;208.07;208.07;0.0;0.0;208.07;99.0;109.07;52.4;Cartão de Crédito;1;Devolvida;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0856;2026-07-11;CLI044;PROD004;FUN036;Loja Física;2;59.03;118.06;0.0;0.0;118.06;56.0;62.06;52.6;Boleto;2;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0857;2026-07-12;CLI073;PROD054;FUN021;E-commerce;2;314.36;628.72;5.0;31.44;597.28;356.0;241.28;40.4;Cartão de Crédito;4;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0858;2026-07-12;CLI002;PROD043;FUN031;E-commerce;1;124.41;124.41;0.0;0.0;124.41;72.0;52.41;42.1;Boleto;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0859;2026-07-13;CLI049;PROD008;FUN038;E-commerce;1;374.42;374.42;0.0;0.0;374.42;152.0;222.42;59.4;PIX;2;Devolvida;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0860;2026-07-13;CLI020;PROD069;FUN036;Loja Física;1;201.84;201.84;0.0;0.0;201.84;105.0;96.84;48.0;Boleto;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0861;2026-07-14;CLI074;PROD056;FUN035;E-commerce;2;129.22;258.44;0.0;0.0;0.0;146.0;0.0;0.0;Cartão de Crédito;4;Cancelada;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0862;2026-07-15;CLI097;PROD005;FUN022;E-commerce;2;159.53;319.06;0.0;0.0;0.0;124.0;0.0;0.0;Cartão de Débito;3;Cancelada;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0863;2026-07-15;CLI047;PROD025;FUN037;E-commerce;3;225.1;675.3;0.0;0.0;675.3;360.0;315.3;46.7;PIX;6;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0864;2026-07-15;CLI008;PROD045;FUN026;WhatsApp;1;233.84;233.84;0.0;0.0;233.84;102.0;131.84;56.4;PIX;4;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0865;2026-07-16;CLI084;PROD048;FUN024;WhatsApp;2;85.11;170.22;0.0;0.0;0.0;72.0;0.0;0.0;Boleto;1;Cancelada;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0866;2026-07-16;CLI052;PROD021;FUN024;Loja Física;1;369.09;369.09;0.0;0.0;369.09;180.0;189.09;51.2;Cartão de Débito;2;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0867;2026-07-17;CLI002;PROD061;FUN032;E-commerce;1;141.65;141.65;0.0;0.0;141.65;82.0;59.65;42.1;Cartão de Crédito;2;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
