id_compra;data_compra;fornecedor_id;produto_id;quantidade;custo_unitario;frete;valor_total;data_prevista_entrega;status;competencia
COMP01649;2025-06-04;FOR002;PROD043;10;91.92;45.0;964.2;2025-06-11;Recebida;2025-06
COMP01650;2025-06-04;FOR001;PROD044;27;62.03;46.0;1720.81;2025-06-19;Recebida;2025-06
COMP01651;2025-06-01;FOR017;PROD045;29;30.59;45.5;932.61;2025-06-16;Recebida;2025-06
COMP01652;2025-06-03;FOR001;PROD046;21;56.46;45.0;1230.66;2025-06-18;Recebida;2025-06
COMP01653;2025-06-01;FOR009;PROD047;14;72.75;45.0;1063.5;2025-06-11;Recebida;2025-06
COMP01654;2025-06-03;FOR015;PROD048;11;71.18;45.0;827.98;2025-06-18;Recebida;2025-06
COMP01655;2025-06-02;FOR012;PROD049;16;119.93;45.0;1963.88;2025-06-09;Recebida;2025-06
COMP01656;2025-06-03;FOR010;PROD050;11;79.07;45.0;914.77;2025-06-18;Recebida;2025-06
COMP01657;2025-06-01;FOR008;PROD051;10;80.24;45.0;847.4;2025-06-16;Recebida;2025-06
COMP01658;2025-06-03;FOR007;PROD052;22;82.49;45.0;1859.78;2025-06-08;Recebida;2025-06
COMP01659;2025-06-02;FOR002;PROD053;33;77.19;52.57;2599.84;2025-06-09;Recebida;2025-06
COMP01660;2025-06-03;FOR011;PROD054;26;29.93;45.0;823.18;2025-06-15;Recebida;2025-06
COMP01661;2025-06-04;FOR015;PROD055;17;38.89;45.0;706.13;2025-06-19;Recebida;2025-06
COMP01662;2025-06-05;FOR005;PROD056;31;71.29;45.0;2254.99;2025-06-25;Recebida;2025-06
COMP01663;2025-06-03;FOR017;PROD057;12;109.52;45.0;1359.24;2025-06-18;Recebida;2025-06
COMP01664;2025-06-02;FOR014;PROD058;23;158.16;45.0;3682.68;2025-06-12;Recebida;2025-06
COMP01665;2025-06-04;FOR016;PROD059;18;57.19;45.0;1074.42;2025-06-24;Recebida;2025-06
COMP01666;2025-06-03;FOR003;PROD060;10;91.47;45.0;959.7;2025-06-10;Recebida;2025-06
COMP01667;2025-06-05;FOR007;PROD061;13;61.96;45.0;850.48;2025-06-10;Recebida;2025-06
COMP01668;2025-06-05;FOR004;PROD062;34;74.8;48.52;2591.72;2025-06-25;Recebida;2025-06
COMP01669;2025-06-01;FOR005;PROD063;29;63.3;45.0;1880.7;2025-06-21;Recebida;2025-06
COMP01670;2025-06-02;FOR002;PROD064;24;45.05;45.0;1126.2;2025-06-09;Recebida;2025-06
COMP01671;2025-06-02;FOR010;PROD065;19;87.17;45.0;1701.23;2025-06-17;Recebida;2025-06
COMP01672;2025-06-04;FOR018;PROD066;18;76.16;45.0;1415.88;2025-06-09;Recebida;2025-06
COMP01673;2025-06-05;FOR015;PROD067;13;129.08;45.0;1723.04;2025-06-20;Recebida;2025-06
COMP01674;2025-06-02;FOR011;PROD069;10;90.84;45.0;953.4;2025-06-14;Recebida;2025-06
COMP01675;2025-06-03;FOR012;PROD070;10;99.05;45.0;1035.5;2025-06-10;Recebida;2025-06
COMP01676;2025-06-02;FOR015;PROD071;22;70.43;45.0;1594.46;2025-06-17;Recebida;2025-06
COMP01677;2025-06-02;FOR014;PROD072;11;26.5;45.0;336.5;2025-06-12;Recebida;2025-06
COMP01678;2025-06-04;FOR005;PROD073;13;48.57;45.0;676.41;2025-06-24;Recebida;2025-06
COMP01679;2025-06-05;FOR017;PROD074;20;72.34;45.0;1491.8;2025-06-20;Recebida;2025-06
COMP01680;2025-06-02;FOR011;PROD075;14;85.07;45.0;1235.98;2025-06-14;Recebida;2025-06
COMP01681;2025-06-02;FOR002;PROD076;10;160.89;45.0;1653.9;2025-06-09;Recebida;2025-06
COMP01682;2025-06-04;FOR011;PROD078;11;83.07;45.0;958.77;2025-06-16;Recebida;2025-06
COMP01683;2025-06-04;FOR014;PROD079;10;71.43;45.0;759.3;2025-06-14;Recebida;2025-06
COMP01684;2025-06-02;FOR001;PROD080;15;54.25;45.0;858.75;2025-06-17;Recebida;2025-06
COMP01685;2025-07-04;FOR017;PROD001;11;32.45;45.0;401.95;2025-07-19;Recebida;2025-07
COMP01686;2025-07-04;FOR009;PROD002;10;62.49;45.0;669.9;2025-07-14;Recebida;2025-07
COMP01687;2025-07-05;FOR017;PROD003;10;93.91;45.0;984.1;2025-07-20;Recebida;2025-07
COMP01688;2025-07-05;FOR009;PROD004;40;148.03;64.74;5985.94;2025-07-15;Recebida;2025-07
COMP01689;2025-07-02;FOR009;PROD005;13;51.53;45.0;714.89;2025-07-12;Recebida;2025-07
COMP01690;2025-07-04;FOR006;PROD007;19;71.46;45.0;1402.74;2025-07-09;Recebida;2025-07
COMP01691;2025-07-01;FOR004;PROD008;14;84.97;45.0;1234.58;2025-07-21;Recebida;2025-07
COMP01692;2025-07-02;FOR015;PROD009;23;23.57;45.0;587.11;2025-07-17;Recebida;2025-07
COMP01693;2025-07-05;FOR003;PROD010;27;58.26;45.0;1618.02;2025-07-12;Recebida;2025-07
COMP01694;2025-07-03;FOR015;PROD011;17;72.39;45.0;1275.63;2025-07-18;Recebida;2025-07
COMP01695;2025-07-01;FOR007;PROD012;11;103.76;45.0;1186.36;2025-07-06;Recebida;2025-07
COMP01696;2025-07-04;FOR018;PROD013;32;113.6;54.32;3689.52;2025-07-09;Recebida;2025-07
COMP01697;2025-07-02;FOR006;PROD014;19;51.19;45.0;1017.61;2025-07-07;Recebida;2025-07
COMP01698;2025-07-03;FOR008;PROD016;12;71.06;45.0;897.72;2025-07-18;Recebida;2025-07
COMP01699;2025-07-01;FOR014;PROD017;22;72.58;45.0;1641.76;2025-07-11;Recebida;2025-07
COMP01700;2025-07-04;FOR001;PROD018;25;27.81;45.0;740.25;2025-07-19;Recebida;2025-07
COMP01701;2025-07-03;FOR010;PROD019;10;37.48;45.0;419.8;2025-07-18;Recebida;2025-07
COMP01702;2025-07-01;FOR004;PROD020;14;95.29;45.0;1379.06;2025-07-21;Recebida;2025-07
COMP01703;2025-07-01;FOR004;PROD021;10;75.9;45.0;804.0;2025-07-21;Recebida;2025-07
COMP01704;2025-07-02;FOR015;PROD022;19;146.92;45.0;2836.48;2025-07-17;Recebida;2025-07
COMP01705;2025-07-03;FOR015;PROD023;11;71.04;45.0;826.44;2025-07-18;Recebida;2025-07
COMP01706;2025-07-02;FOR018;PROD024;15;88.5;45.0;1372.5;2025-07-07;Recebida;2025-07
COMP01707;2025-07-03;FOR012;PROD025;16;73.71;45.0;1224.36;2025-07-10;Recebida;2025-07
COMP01708;2025-07-04;FOR016;PROD026;26;95.67;45.0;2532.42;2025-07-24;Recebida;2025-07
COMP01709;2025-07-05;FOR015;PROD028;17;60.37;45.0;1071.29;2025-07-20;Recebida;2025-07
COMP01710;2025-07-03;FOR014;PROD029;10;78.49;45.0;829.9;2025-07-13;Recebida;2025-07
COMP01711;2025-07-03;FOR001;PROD030;15;123.12;45.0;1891.8;2025-07-18;Recebida;2025-07
COMP01712;2025-07-01;FOR016;PROD031;29;129.18;45.0;3791.22;2025-07-21;Recebida;2025-07
COMP01713;2025-07-03;FOR016;PROD033;10;91.52;45.0;960.2;2025-07-23;Recebida;2025-07
COMP01714;2025-07-04;FOR002;PROD034;10;58.98;45.0;634.8;2025-07-11;Recebida;2025-07
COMP01715;2025-07-02;FOR008;PROD035;17;82.42;45.0;1446.14;2025-07-17;Recebida;2025-07
COMP01716;2025-07-01;FOR004;PROD036;16;37.65;45.0;647.4;2025-07-21;Recebida;2025-07
COMP01717;2025-07-05;FOR006;PROD037;10;52.89;45.0;573.9;2025-07-10;Recebida;2025-07
COMP01718;2025-07-03;FOR016;PROD038;20;74.97;45.0;1544.4;2025-07-23;Recebida;2025-07
COMP01719;2025-07-02;FOR011;PROD039;10;107.62;45.0;1121.2;2025-07-14;Recebida;2025-07
COMP01720;2025-07-03;FOR002;PROD040;15;120.68;45.0;1855.2;2025-07-10;Recebida;2025-07
COMP01721;2025-07-05;FOR017;PROD041;10;82.06;45.0;865.6;2025-07-20;Recebida;2025-07
COMP01722;2025-07-05;FOR009;PROD042;10;83.27;45.0;877.7;2025-07-15;Recebida;2025-07
COMP01723;2025-07-01;FOR002;PROD043;21;94.59;45.0;2031.39;2025-07-08;Recebida;2025-07
COMP01724;2025-07-04;FOR001;PROD044;32;63.3;55.81;2081.41;2025-07-19;Recebida;2025-07
COMP01725;2025-07-02;FOR017;PROD045;28;30.26;45.0;892.28;2025-07-17;Recebida;2025-07
COMP01726;2025-07-01;FOR001;PROD046;12;57.37;45.0;733.44;2025-07-16;Recebida;2025-07
COMP01727;2025-07-01;FOR009;PROD047;18;71.46;45.0;1331.28;2025-07-11;Recebida;2025-07
COMP01728;2025-07-05;FOR015;PROD048;17;72.13;45.0;1271.21;2025-07-20;Recebida;2025-07
COMP01729;2025-07-04;FOR012;PROD049;11;121.89;45.0;1385.79;2025-07-11;Recebida;2025-07
COMP01730;2025-07-05;FOR010;PROD050;10;80.85;45.0;853.5;2025-07-20;Recebida;2025-07
COMP01731;2025-07-05;FOR008;PROD051;10;78.68;45.0;831.8;2025-07-20;Recebida;2025-07
COMP01732;2025-07-01;FOR007;PROD052;26;81.02;45.0;2151.52;2025-07-06;Recebida;2025-07
COMP01733;2025-07-02;FOR002;PROD053;31;75.12;51.58;2380.3;2025-07-09;Recebida;2025-07
COMP01734;2025-07-04;FOR011;PROD054;23;30.34;45.0;742.82;2025-07-16;Recebida;2025-07
COMP01735;2025-07-02;FOR015;PROD055;10;39.84;45.0;443.4;2025-07-17;Recebida;2025-07
COMP01736;2025-07-03;FOR005;PROD056;27;71.41;45.0;1973.07;2025-07-23;Recebida;2025-07
COMP01737;2025-07-04;FOR017;PROD057;12;109.86;45.0;1363.32;2025-07-19;Recebida;2025-07
COMP01738;2025-07-02;FOR014;PROD058;12;155.13;45.0;1906.56;2025-07-12;Recebida;2025-07
COMP01739;2025-07-01;FOR016;PROD059;11;57.85;45.0;681.35;2025-07-21;Recebida;2025-07
COMP01740;2025-07-03;FOR003;PROD060;10;90.52;45.0;950.2;2025-07-10;Recebida;2025-07
COMP01741;2025-07-01;FOR007;PROD061;20;60.43;45.0;1253.6;2025-07-06;Recebida;2025-07
COMP01742;2025-07-05;FOR004;PROD062;39;74.88;62.9;2983.22;2025-07-25;Recebida;2025-07
COMP01743;2025-07-03;FOR005;PROD063;12;64.18;45.0;815.16;2025-07-23;Recebida;2025-07
COMP01744;2025-07-02;FOR002;PROD064;18;46.57;45.0;883.26;2025-07-09;Recebida;2025-07
COMP01745;2025-07-05;FOR010;PROD065;28;86.8;45.0;2475.4;2025-07-20;Recebida;2025-07
COMP01746;2025-07-01;FOR018;PROD066;19;76.71;45.0;1502.49;2025-07-06;Recebida;2025-07
COMP01747;2025-07-01;FOR015;PROD067;10;131.79;45.0;1362.9;2025-07-16;Recebida;2025-07
COMP01748;2025-07-05;FOR014;PROD068;17;82.7;45.0;1450.9;2025-07-15;Recebida;2025-07
COMP01749;2025-07-05;FOR011;PROD069;10;92.91;45.0;974.1;2025-07-17;Recebida;2025-07
COMP01750;2025-07-01;FOR015;PROD071;22;70.82;45.0;1603.04;2025-07-16;Recebida;2025-07
COMP01751;2025-07-02;FOR014;PROD072;11;26.38;45.0;335.18;2025-07-12;Recebida;2025-07
COMP01752;2025-07-02;FOR005;PROD073;17;48.04;45.0;861.68;2025-07-22;Recebida;2025-07
COMP01753;2025-07-01;FOR017;PROD074;18;70.17;45.0;1308.06;2025-07-16;Recebida;2025-07
COMP01754;2025-07-02;FOR011;PROD075;10;86.08;45.0;905.8;2025-07-14;Recebida;2025-07
COMP01755;2025-07-01;FOR002;PROD076;11;161.06;45.0;1816.66;2025-07-08;Recebida;2025-07
COMP01756;2025-07-01;FOR018;PROD077;13;76.81;45.0;1043.53;2025-07-06;Recebida;2025-07
COMP01757;2025-07-01;FOR014;PROD079;17;71.39;45.0;1258.63;2025-07-11;Recebida;2025-07
COMP01758;2025-07-01;FOR001;PROD080;18;54.46;45.0;1025.28;2025-07-16;Recebida;2025-07
COMP01759;2025-08-01;FOR017;PROD001;21;31.68;45.0;710.28;2025-08-16;Recebida;2025-08
COMP01760;2025-08-03;FOR009;PROD002;13;62.26;45.0;854.38;2025-08-13;Recebida;2025-08
COMP01761;2025-08-05;FOR017;PROD003;10;91.4;45.0;959.0;2025-08-20;Recebida;2025-08
COMP01762;2025-08-05;FOR009;PROD004;23;145.04;45.0;3380.92;2025-08-15;Recebida;2025-08
COMP01763;2025-08-05;FOR009;PROD005;12;53.04;45.0;681.48;2025-08-15;Recebida;2025-08
COMP01764;2025-08-01;FOR009;PROD006;21;67.54;45.0;1463.34;2025-08-11;Recebida;2025-08
COMP01765;2025-08-03;FOR006;PROD007;15;73.05;45.0;1140.75;2025-08-08;Recebida;2025-08
COMP01766;2025-08-01;FOR004;PROD008;12;84.23;45.0;1055.76;2025-08-21;Recebida;2025-08
COMP01767;2025-08-01;FOR015;PROD009;18;23.25;45.0;463.5;2025-08-16;Recebida;2025-08
COMP01768;2025-08-03;FOR003;PROD010;18;58.74;45.0;1102.32;2025-08-10;Recebida;2025-08
COMP01769;2025-08-04;FOR015;PROD011;16;73.77;45.0;1225.32;2025-08-19;Recebida;2025-08
COMP01770;2025-08-05;FOR007;PROD012;11;102.63;45.0;1173.93;2025-08-10;Recebida;2025-08
COMP01771;2025-08-03;FOR018;PROD013;12;111.48;45.0;1382.76;2025-08-08;Recebida;2025-08
COMP01772;2025-08-03;FOR006;PROD014;13;52.01;45.0;721.13;2025-08-08;Recebida;2025-08
COMP01773;2025-08-01;FOR004;PROD015;19;80.18;45.0;1568.42;2025-08-21;Recebida;2025-08
COMP01774;2025-08-05;FOR008;PROD016;12;70.97;45.0;896.64;2025-08-20;Recebida;2025-08
COMP01775;2025-08-02;FOR014;PROD017;10;73.95;45.0;784.5;2025-08-12;Recebida;2025-08
COMP01776;2025-08-03;FOR001;PROD018;13;26.93;45.0;395.09;2025-08-18;Recebida;2025-08
COMP01777;2025-08-02;FOR010;PROD019;19;38.37;45.0;774.03;2025-08-17;Recebida;2025-08
COMP01778;2025-08-05;FOR004;PROD020;10;96.2;45.0;1007.0;2025-08-25;Recebida;2025-08
COMP01779;2025-08-02;FOR004;PROD021;10;75.98;45.0;804.8;2025-08-22;Recebida;2025-08
COMP01780;2025-08-03;FOR015;PROD022;15;146.14;45.0;2237.1;2025-08-18;Recebida;2025-08
COMP01781;2025-08-04;FOR015;PROD023;11;71.26;45.0;828.86;2025-08-19;Recebida;2025-08
COMP01782;2025-08-02;FOR018;PROD024;10;88.73;45.0;932.3;2025-08-07;Recebida;2025-08
COMP01783;2025-08-02;FOR012;PROD025;23;73.43;45.0;1733.89;2025-08-09;Recebida;2025-08
COMP01784;2025-08-02;FOR016;PROD026;20;97.36;45.0;1992.2;2025-08-22;Recebida;2025-08
COMP01785;2025-08-04;FOR002;PROD027;19;71.67;45.0;1406.73;2025-08-11;Recebida;2025-08
COMP01786;2025-08-03;FOR015;PROD028;15;60.31;45.0;949.65;2025-08-18;Recebida;2025-08
COMP01787;2025-08-03;FOR014;PROD029;15;78.54;45.0;1223.1;2025-08-13;Recebida;2025-08
COMP01788;2025-08-03;FOR001;PROD030;18;119.44;45.0;2194.92;2025-08-18;Recebida;2025-08
COMP01789;2025-08-05;FOR016;PROD031;13;128.87;45.0;1720.31;2025-08-25;Recebida;2025-08
COMP01790;2025-08-03;FOR004;PROD032;10;54.47;45.0;589.7;2025-08-23;Recebida;2025-08
COMP01791;2025-08-03;FOR016;PROD033;13;91.73;45.0;1237.49;2025-08-23;Recebida;2025-08
COMP01792;2025-08-01;FOR002;PROD034;13;59.93;45.0;824.09;2025-08-08;Recebida;2025-08
COMP01793;2025-08-02;FOR008;PROD035;11;82.14;45.0;948.54;2025-08-17;Recebida;2025-08
COMP01794;2025-08-04;FOR004;PROD036;10;37.98;45.0;424.8;2025-08-24;Recebida;2025-08
COMP01795;2025-08-04;FOR006;PROD037;14;52.55;45.0;780.7;2025-08-09;Recebida;2025-08
COMP01796;2025-08-02;FOR016;PROD038;14;73.91;45.0;1079.74;2025-08-22;Recebida;2025-08
COMP01797;2025-08-02;FOR011;PROD039;11;106.94;45.0;1221.34;2025-08-14;Recebida;2025-08
COMP01798;2025-08-03;FOR017;PROD041;13;81.81;45.0;1108.53;2025-08-18;Recebida;2025-08
COMP01799;2025-08-01;FOR009;PROD042;17;83.96;45.0;1472.32;2025-08-11;Recebida;2025-08
COMP01800;2025-08-01;FOR002;PROD043;11;94.44;45.0;1083.84;2025-08-08;Recebida;2025-08
COMP01801;2025-08-04;FOR001;PROD044;16;63.61;45.0;1062.76;2025-08-19;Recebida;2025-08
COMP01802;2025-08-03;FOR017;PROD045;27;30.24;45.0;861.48;2025-08-18;Recebida;2025-08
COMP01803;2025-08-03;FOR001;PROD046;26;57.37;45.0;1536.62;2025-08-18;Recebida;2025-08
COMP01804;2025-08-02;FOR009;PROD047;16;73.12;45.0;1214.92;2025-08-12;Recebida;2025-08
COMP01805;2025-08-03;FOR015;PROD048;11;71.36;45.0;829.96;2025-08-18;Recebida;2025-08
COMP01806;2025-08-05;FOR010;PROD050;10;80.84;45.0;853.4;2025-08-20;Recebida;2025-08
COMP01807;2025-08-02;FOR008;PROD051;10;78.86;45.0;833.6;2025-08-17;Recebida;2025-08
COMP01808;2025-08-02;FOR007;PROD052;10;80.26;45.0;847.6;2025-08-07;Recebida;2025-08
COMP01809;2025-08-02;FOR002;PROD053;23;76.53;45.0;1805.19;2025-08-09;Recebida;2025-08
COMP01810;2025-08-03;FOR011;PROD054;12;30.69;45.0;413.28;2025-08-15;Recebida;2025-08
COMP01811;2025-08-05;FOR015;PROD055;24;38.73;45.0;974.52;2025-08-20;Recebida;2025-08
COMP01812;2025-08-02;FOR005;PROD056;16;72.84;45.0;1210.44;2025-08-22;Recebida;2025-08
COMP01813;2025-08-03;FOR017;PROD057;17;110.79;45.0;1928.43;2025-08-18;Recebida;2025-08
COMP01814;2025-08-01;FOR014;PROD058;13;157.16;45.0;2088.08;2025-08-11;Recebida;2025-08
COMP01815;2025-08-04;FOR016;PROD059;18;56.9;45.0;1069.2;2025-08-24;Recebida;2025-08
COMP01816;2025-08-03;FOR003;PROD060;10;91.86;45.0;963.6;2025-08-10;Recebida;2025-08
COMP01817;2025-08-04;FOR007;PROD061;10;61.93;45.0;664.3;2025-08-09;Recebida;2025-08
COMP01818;2025-08-03;FOR004;PROD062;27;74.13;45.0;2046.51;2025-08-23;Recebida;2025-08
COMP01819;2025-08-04;FOR005;PROD063;13;64.22;45.0;879.86;2025-08-24;Recebida;2025-08
COMP01820;2025-08-03;FOR002;PROD064;24;45.56;45.0;1138.44;2025-08-10;Recebida;2025-08
COMP01821;2025-08-05;FOR010;PROD065;26;86.08;45.0;2283.08;2025-08-20;Recebida;2025-08
COMP01822;2025-08-04;FOR018;PROD066;15;74.98;45.0;1169.7;2025-08-09;Recebida;2025-08
COMP01823;2025-08-04;FOR015;PROD067;10;130.57;45.0;1350.7;2025-08-19;Recebida;2025-08
COMP01824;2025-08-02;FOR014;PROD068;12;84.0;45.0;1053.0;2025-08-12;Recebida;2025-08
COMP01825;2025-08-05;FOR011;PROD069;10;92.85;45.0;973.5;2025-08-17;Recebida;2025-08
COMP01826;2025-08-01;FOR012;PROD070;11;97.83;45.0;1121.13;2025-08-08;Recebida;2025-08
COMP01827;2025-08-01;FOR015;PROD071;13;70.96;45.0;967.48;2025-08-16;Recebida;2025-08
COMP01828;2025-08-01;FOR014;PROD072;10;26.82;45.0;313.2;2025-08-11;Recebida;2025-08
COMP01829;2025-08-04;FOR005;PROD073;21;48.48;45.0;1063.08;2025-08-24;Recebida;2025-08
COMP01830;2025-08-03;FOR017;PROD074;23;70.81;45.0;1673.63;2025-08-18;Recebida;2025-08
COMP01831;2025-08-02;FOR011;PROD075;17;84.96;45.0;1489.32;2025-08-14;Recebida;2025-08
COMP01832;2025-08-05;FOR002;PROD076;10;163.5;45.0;1680.0;2025-08-12;Recebida;2025-08
COMP01833;2025-08-04;FOR011;PROD078;20;81.01;45.0;1665.2;2025-08-16;Recebida;2025-08
COMP01834;2025-08-01;FOR014;PROD079;12;70.1;45.0;886.2;2025-08-11;Recebida;2025-08
COMP01835;2025-08-05;FOR001;PROD080;12;53.93;45.0;692.16;2025-08-20;Recebida;2025-08
COMP01836;2025-09-04;FOR017;PROD001;18;32.58;45.0;631.44;2025-09-19;Recebida;2025-09
COMP01837;2025-09-02;FOR009;PROD002;10;63.25;45.0;677.5;2025-09-12;Recebida;2025-09
COMP01838;2025-09-05;FOR017;PROD003;17;90.95;45.0;1591.15;2025-09-20;Recebida;2025-09
COMP01839;2025-09-05;FOR009;PROD004;12;148.38;45.0;1825.56;2025-09-15;Recebida;2025-09
COMP01840;2025-09-01;FOR009;PROD005;17;52.25;45.0;933.25;2025-09-11;Recebida;2025-09
COMP01841;2025-09-01;FOR009;PROD006;11;67.13;45.0;783.43;2025-09-11;Recebida;2025-09
COMP01842;2025-09-04;FOR006;PROD007;12;73.1;45.0;922.2;2025-09-09;Recebida;2025-09
COMP01843;2025-09-01;FOR004;PROD008;12;84.11;45.0;1054.32;2025-09-21;Recebida;2025-09
COMP01844;2025-09-02;FOR015;PROD009;31;23.63;45.0;777.53;2025-09-17;Recebida;2025-09
COMP01845;2025-09-02;FOR003;PROD010;38;57.88;46.08;2245.52;2025-09-09;Recebida;2025-09
COMP01846;2025-09-05;FOR015;PROD011;10;73.8;45.0;783.0;2025-09-20;Recebida;2025-09
COMP01847;2025-09-01;FOR007;PROD012;18;102.74;45.0;1894.32;2025-09-06;Recebida;2025-09
COMP01848;2025-09-04;FOR018;PROD013;13;112.87;45.0;1512.31;2025-09-09;Recebida;2025-09
COMP01849;2025-09-01;FOR006;PROD014;18;50.72;45.0;957.96;2025-09-06;Recebida;2025-09
COMP01850;2025-09-01;FOR004;PROD015;12;80.06;45.0;1005.72;2025-09-21;Recebida;2025-09
COMP01851;2025-09-05;FOR008;PROD016;10;69.89;45.0;743.9;2025-09-20;Recebida;2025-09
COMP01852;2025-09-04;FOR014;PROD017;10;72.38;45.0;768.8;2025-09-14;Recebida;2025-09
COMP01853;2025-09-01;FOR001;PROD018;19;26.94;45.0;556.86;2025-09-16;Recebida;2025-09
COMP01854;2025-09-04;FOR010;PROD019;20;37.75;45.0;800.0;2025-09-19;Recebida;2025-09
COMP01855;2025-09-02;FOR004;PROD020;19;95.8;45.0;1865.2;2025-09-22;Recebida;2025-09
COMP01856;2025-09-01;FOR004;PROD021;24;76.86;45.0;1889.64;2025-09-21;Recebida;2025-09
COMP01857;2025-09-02;FOR015;PROD022;10;148.61;45.0;1531.1;2025-09-17;Recebida;2025-09
COMP01858;2025-09-01;FOR015;PROD023;10;70.89;45.0;753.9;2025-09-16;Recebida;2025-09
COMP01859;2025-09-05;FOR018;PROD024;21;89.99;45.0;1934.79;2025-09-10;Recebida;2025-09
COMP01860;2025-09-02;FOR012;PROD025;21;72.35;45.0;1564.35;2025-09-09;Recebida;2025-09
COMP01861;2025-09-02;FOR016;PROD026;14;98.07;45.0;1417.98;2025-09-22;Recebida;2025-09
COMP01862;2025-09-05;FOR002;PROD027;10;70.25;45.0;747.5;2025-09-12;Recebida;2025-09
COMP01863;2025-09-03;FOR015;PROD028;30;61.4;45.0;1887.0;2025-09-18;Recebida;2025-09
COMP01864;2025-09-05;FOR014;PROD029;10;77.73;45.0;822.3;2025-09-15;Recebida;2025-09
COMP01865;2025-09-02;FOR001;PROD030;21;120.79;45.0;2581.59;2025-09-17;Recebida;2025-09
COMP01866;2025-09-05;FOR016;PROD031;17;128.73;45.0;2233.41;2025-09-25;Recebida;2025-09
COMP01867;2025-09-04;FOR004;PROD032;10;54.75;45.0;592.5;2025-09-24;Recebida;2025-09
COMP01868;2025-09-02;FOR002;PROD034;10;60.17;45.0;646.7;2025-09-09;Recebida;2025-09
COMP01869;2025-09-02;FOR008;PROD035;15;81.81;45.0;1272.15;2025-09-17;Recebida;2025-09
COMP01870;2025-09-04;FOR004;PROD036;18;37.62;45.0;722.16;2025-09-24;Recebida;2025-09
COMP01871;2025-09-05;FOR006;PROD037;24;52.02;45.0;1293.48;2025-09-10;Recebida;2025-09
COMP01872;2025-09-01;FOR016;PROD038;23;74.66;45.0;1762.18;2025-09-21;Recebida;2025-09
COMP01873;2025-09-05;FOR011;PROD039;27;107.06;45.0;2935.62;2025-09-17;Recebida;2025-09
COMP01874;2025-09-04;FOR002;PROD040;10;120.62;45.0;1251.2;2025-09-11;Recebida;2025-09
COMP01875;2025-09-01;FOR017;PROD041;16;82.1;45.0;1358.6;2025-09-16;Recebida;2025-09
COMP01876;2025-09-02;FOR009;PROD042;21;83.34;45.0;1795.14;2025-09-12;Recebida;2025-09
COMP01877;2025-09-03;FOR002;PROD043;17;94.1;45.0;1644.7;2025-09-10;Recebida;2025-09
COMP01878;2025-09-01;FOR001;PROD044;12;63.26;45.0;804.12;2025-09-16;Recebida;2025-09
COMP01879;2025-09-01;FOR017;PROD045;30;30.19;53.41;959.11;2025-09-16;Recebida;2025-09
COMP01880;2025-09-03;FOR001;PROD046;23;55.57;45.0;1323.11;2025-09-18;Recebida;2025-09
COMP01881;2025-09-02;FOR009;PROD047;17;71.81;45.0;1265.77;2025-09-12;Recebida;2025-09
COMP01882;2025-09-04;FOR015;PROD048;10;70.46;45.0;749.6;2025-09-19;Recebida;2025-09
COMP01883;2025-09-02;FOR012;PROD049;12;118.05;45.0;1461.6;2025-09-09;Recebida;2025-09
COMP01884;2025-09-02;FOR010;PROD050;12;79.99;45.0;1004.88;2025-09-17;Recebida;2025-09
COMP01885;2025-09-05;FOR008;PROD051;14;79.64;45.0;1159.96;2025-09-20;Recebida;2025-09
COMP01886;2025-09-01;FOR007;PROD052;27;81.42;45.0;2243.34;2025-09-06;Recebida;2025-09
COMP01887;2025-09-05;FOR002;PROD053;10;75.07;45.0;795.7;2025-09-12;Recebida;2025-09
COMP01888;2025-09-04;FOR011;PROD054;30;30.86;49.99;975.79;2025-09-16;Recebida;2025-09
COMP01889;2025-09-04;FOR015;PROD055;24;38.99;45.0;980.76;2025-09-19;Recebida;2025-09
COMP01890;2025-09-02;FOR005;PROD056;23;71.77;45.0;1695.71;2025-09-22;Recebida;2025-09
COMP01891;2025-09-02;FOR017;PROD057;16;111.89;45.0;1835.24;2025-09-17;Recebida;2025-09
COMP01892;2025-09-04;FOR014;PROD058;13;158.75;45.0;2108.75;2025-09-14;Recebida;2025-09
COMP01893;2025-09-04;FOR016;PROD059;14;57.14;45.0;844.96;2025-09-24;Recebida;2025-09
COMP01894;2025-09-04;FOR003;PROD060;15;91.76;45.0;1421.4;2025-09-11;Recebida;2025-09
COMP01895;2025-09-02;FOR007;PROD061;10;60.51;45.0;650.1;2025-09-07;Recebida;2025-09
COMP01896;2025-09-01;FOR004;PROD062;11;74.58;45.0;865.38;2025-09-21;Recebida;2025-09
COMP01897;2025-09-04;FOR005;PROD063;26;62.6;45.0;1672.6;2025-09-24;Recebida;2025-09
COMP01898;2025-09-02;FOR002;PROD064;25;46.51;45.0;1207.75;2025-09-09;Recebida;2025-09
COMP01899;2025-09-01;FOR010;PROD065;22;86.41;45.0;1946.02;2025-09-16;Recebida;2025-09
COMP01900;2025-09-04;FOR018;PROD066;23;77.07;45.0;1817.61;2025-09-09;Recebida;2025-09
COMP01901;2025-09-03;FOR014;PROD068;10;82.37;45.0;868.7;2025-09-13;Recebida;2025-09
COMP01902;2025-09-02;FOR011;PROD069;15;91.62;45.0;1419.3;2025-09-14;Recebida;2025-09
COMP01903;2025-09-03;FOR012;PROD070;10;99.19;45.0;1036.9;2025-09-10;Recebida;2025-09
