id_movimentacao;data_movimentacao;tipo;categoria;descricao;valor;origem;origem_id;competencia
MOV021880;2025-03-06;Receita;Vendas;Recebimento da venda VEN015751;77.09;Conta a Receber;CR020389;2025-02
MOV021881;2025-03-08;Receita;Vendas;Recebimento da venda VEN015752;81.15;Conta a Receber;CR020390;2025-02
MOV021882;2025-02-25;Receita;Vendas;Recebimento da venda VEN015753;81.15;Conta a Receber;CR020391;2025-02
MOV021883;2025-03-07;Receita;Vendas;Recebimento da venda VEN015754;243.45;Conta a Receber;CR020392;2025-02
MOV021884;2025-03-09;Receita;Vendas;Recebimento da venda VEN015755;81.15;Conta a Receber;CR020393;2025-02
MOV021885;2025-02-23;Receita;Vendas;Recebimento da venda VEN015756;81.15;Conta a Receber;CR020394;2025-02
MOV021886;2025-02-12;Receita;Vendas;Recebimento da venda VEN015757;154.18;Conta a Receber;CR020395;2025-02
MOV021887;2025-02-25;Receita;Vendas;Recebimento da venda VEN015758;243.45;Conta a Receber;CR020396;2025-02
MOV021888;2025-02-28;Receita;Vendas;Recebimento da venda VEN015759;324.6;Conta a Receber;CR020397;2025-02
MOV021889;2025-03-06;Receita;Vendas;Recebimento da venda VEN015760;51.39;Conta a Receber;CR020398;2025-02
MOV021890;2025-04-05;Receita;Vendas;Recebimento da venda VEN015760;51.39;Conta a Receber;CR020399;2025-02
MOV021891;2025-05-05;Receita;Vendas;Recebimento da venda VEN015760;51.4;Conta a Receber;CR020400;2025-02
MOV021892;2025-02-09;Receita;Vendas;Recebimento da venda VEN015761;140.17;Conta a Receber;CR020401;2025-02
MOV021893;2025-03-25;Receita;Vendas;Recebimento da venda VEN015762;266.32;Conta a Receber;CR020402;2025-02
MOV021894;2025-04-24;Receita;Vendas;Recebimento da venda VEN015762;266.33;Conta a Receber;CR020403;2025-02
MOV021895;2025-02-24;Receita;Vendas;Recebimento da venda VEN015763;140.17;Conta a Receber;CR020404;2025-02
MOV021896;2025-02-22;Receita;Vendas;Recebimento da venda VEN015764;140.17;Conta a Receber;CR020405;2025-02
MOV021897;2025-02-15;Receita;Vendas;Recebimento da venda VEN015765;140.17;Conta a Receber;CR020406;2025-02
MOV021898;2025-03-26;Receita;Vendas;Recebimento da venda VEN015766;70.08;Conta a Receber;CR020407;2025-02
MOV021899;2025-04-25;Receita;Vendas;Recebimento da venda VEN015766;70.09;Conta a Receber;CR020408;2025-02
MOV021900;2025-03-08;Receita;Vendas;Recebimento da venda VEN015767;46.72;Conta a Receber;CR020409;2025-02
MOV021901;2025-04-07;Receita;Vendas;Recebimento da venda VEN015767;46.72;Conta a Receber;CR020410;2025-02
MOV021902;2025-05-08;Receita;Vendas;Recebimento da venda VEN015767;46.73;Conta a Receber;CR020411;2025-02
MOV021903;2025-02-26;Receita;Vendas;Recebimento da venda VEN015768;140.17;Conta a Receber;CR020412;2025-02
MOV021904;2025-02-12;Receita;Vendas;Recebimento da venda VEN015769;133.16;Conta a Receber;CR020413;2025-02
MOV021905;2025-02-08;Receita;Vendas;Recebimento da venda VEN015770;140.17;Conta a Receber;CR020414;2025-02
MOV021906;2025-02-08;Receita;Vendas;Recebimento da venda VEN015771;140.17;Conta a Receber;CR020415;2025-02
MOV021907;2025-03-23;Receita;Vendas;Recebimento da venda VEN015772;140.17;Conta a Receber;CR020416;2025-02
MOV021908;2025-02-15;Receita;Vendas;Recebimento da venda VEN015773;266.32;Conta a Receber;CR020417;2025-02
MOV021909;2025-02-18;Receita;Vendas;Recebimento da venda VEN015774;140.17;Conta a Receber;CR020418;2025-02
MOV021910;2025-02-09;Receita;Vendas;Recebimento da venda VEN015775;560.68;Conta a Receber;CR020419;2025-02
MOV021911;2025-02-09;Receita;Vendas;Recebimento da venda VEN015776;140.17;Conta a Receber;CR020420;2025-02
MOV021912;2025-02-25;Receita;Vendas;Recebimento da venda VEN015777;280.34;Conta a Receber;CR020421;2025-02
MOV021913;2025-03-03;Receita;Vendas;Recebimento da venda VEN015778;420.51;Conta a Receber;CR020422;2025-02
MOV021914;2025-02-26;Receita;Vendas;Recebimento da venda VEN015779;420.51;Conta a Receber;CR020423;2025-02
MOV021915;2025-03-27;Receita;Vendas;Recebimento da venda VEN015780;139.99;Conta a Receber;CR020424;2025-02
MOV021916;2025-02-01;Receita;Vendas;Recebimento da venda VEN015781;279.98;Conta a Receber;CR020425;2025-02
MOV021917;2025-02-25;Receita;Vendas;Recebimento da venda VEN015782;279.98;Conta a Receber;CR020426;2025-02
MOV021918;2025-03-24;Receita;Vendas;Recebimento da venda VEN015783;398.97;Conta a Receber;CR020427;2025-02
MOV021919;2025-03-04;Receita;Vendas;Recebimento da venda VEN015784;279.98;Conta a Receber;CR020428;2025-02
MOV021920;2025-02-27;Receita;Vendas;Recebimento da venda VEN015785;559.96;Conta a Receber;CR020429;2025-02
MOV021921;2025-02-28;Receita;Vendas;Recebimento da venda VEN015786;281.68;Conta a Receber;CR020430;2025-02
MOV021922;2025-02-19;Receita;Vendas;Recebimento da venda VEN015787;563.36;Conta a Receber;CR020431;2025-02
MOV021923;2025-03-05;Receita;Vendas;Recebimento da venda VEN015788;70.42;Conta a Receber;CR020432;2025-02
MOV021924;2025-04-03;Receita;Vendas;Recebimento da venda VEN015788;70.42;Conta a Receber;CR020433;2025-02
MOV021925;2025-03-16;Receita;Vendas;Recebimento da venda VEN015789;281.68;Conta a Receber;CR020434;2025-02
MOV021926;2025-03-19;Receita;Vendas;Recebimento da venda VEN015790;70.42;Conta a Receber;CR020435;2025-02
MOV021927;2025-04-18;Receita;Vendas;Recebimento da venda VEN015790;70.42;Conta a Receber;CR020436;2025-02
MOV021928;2025-03-18;Receita;Vendas;Recebimento da venda VEN015791;70.42;Conta a Receber;CR020437;2025-02
MOV021929;2025-04-17;Receita;Vendas;Recebimento da venda VEN015791;70.42;Conta a Receber;CR020438;2025-02
MOV021930;2025-02-09;Receita;Vendas;Recebimento da venda VEN015792;140.84;Conta a Receber;CR020439;2025-02
MOV021931;2025-03-28;Receita;Vendas;Recebimento da venda VEN015793;422.52;Conta a Receber;CR020440;2025-02
MOV021932;2025-02-12;Receita;Vendas;Recebimento da venda VEN015794;267.6;Conta a Receber;CR020441;2025-02
MOV021933;2025-03-09;Receita;Vendas;Recebimento da venda VEN015795;267.6;Conta a Receber;CR020442;2025-02
MOV021934;2025-03-07;Receita;Vendas;Recebimento da venda VEN015796;264.12;Conta a Receber;CR020443;2025-02
MOV021935;2025-03-04;Receita;Vendas;Recebimento da venda VEN015797;264.12;Conta a Receber;CR020444;2025-02
MOV021936;2025-02-19;Receita;Vendas;Recebimento da venda VEN015798;1056.48;Conta a Receber;CR020445;2025-02
MOV021937;2025-03-13;Receita;Vendas;Recebimento da venda VEN015799;103.43;Conta a Receber;CR020446;2025-02
MOV021938;2025-04-10;Receita;Vendas;Recebimento da venda VEN015799;103.43;Conta a Receber;CR020447;2025-02
MOV021939;2025-05-10;Receita;Vendas;Recebimento da venda VEN015799;103.44;Conta a Receber;CR020448;2025-02
MOV021940;2025-02-22;Receita;Vendas;Recebimento da venda VEN015800;147.39;Conta a Receber;CR020449;2025-02
MOV021941;2025-03-12;Receita;Vendas;Recebimento da venda VEN015801;155.15;Conta a Receber;CR020450;2025-02
MOV021942;2025-03-29;Receita;Vendas;Recebimento da venda VEN015802;155.15;Conta a Receber;CR020451;2025-02
MOV021943;2025-02-19;Receita;Vendas;Recebimento da venda VEN015803;155.15;Conta a Receber;CR020452;2025-02
MOV021944;2025-03-08;Receita;Vendas;Recebimento da venda VEN015804;310.3;Conta a Receber;CR020453;2025-02
MOV021945;2025-02-28;Receita;Vendas;Recebimento da venda VEN015805;310.3;Conta a Receber;CR020454;2025-02
MOV021946;2025-02-02;Receita;Vendas;Recebimento da venda VEN015806;465.45;Conta a Receber;CR020455;2025-02
MOV021947;2025-03-30;Receita;Vendas;Recebimento da venda VEN015807;51.72;Conta a Receber;CR020456;2025-02
MOV021948;2025-04-27;Receita;Vendas;Recebimento da venda VEN015807;51.72;Conta a Receber;CR020457;2025-02
MOV021949;2025-05-27;Receita;Vendas;Recebimento da venda VEN015807;51.71;Conta a Receber;CR020458;2025-02
MOV021950;2025-02-26;Receita;Vendas;Recebimento da venda VEN015808;465.45;Conta a Receber;CR020459;2025-02
MOV021951;2025-02-13;Receita;Vendas;Recebimento da venda VEN015809;183.58;Conta a Receber;CR020460;2025-02
MOV021952;2025-03-29;Receita;Vendas;Recebimento da venda VEN015810;193.24;Conta a Receber;CR020461;2025-02
MOV021953;2025-04-29;Receita;Vendas;Recebimento da venda VEN015810;193.24;Conta a Receber;CR020462;2025-02
MOV021954;2025-05-28;Receita;Vendas;Recebimento da venda VEN015810;193.24;Conta a Receber;CR020463;2025-02
MOV021955;2025-03-21;Receita;Vendas;Recebimento da venda VEN015811;96.62;Conta a Receber;CR020464;2025-02
MOV021956;2025-04-22;Receita;Vendas;Recebimento da venda VEN015811;96.62;Conta a Receber;CR020465;2025-02
MOV021957;2025-03-01;Receita;Vendas;Recebimento da venda VEN015812;193.24;Conta a Receber;CR020466;2025-02
MOV021958;2025-02-26;Receita;Vendas;Recebimento da venda VEN015813;579.72;Conta a Receber;CR020467;2025-02
MOV021959;2025-02-06;Receita;Vendas;Recebimento da venda VEN015814;193.24;Conta a Receber;CR020468;2025-02
MOV021960;2025-03-08;Receita;Vendas;Recebimento da venda VEN015815;183.58;Conta a Receber;CR020469;2025-02
MOV021961;2025-03-05;Receita;Vendas;Recebimento da venda VEN015816;96.62;Conta a Receber;CR020470;2025-02
MOV021962;2025-04-04;Receita;Vendas;Recebimento da venda VEN015816;96.62;Conta a Receber;CR020471;2025-02
MOV021963;2025-03-08;Receita;Vendas;Recebimento da venda VEN015817;367.16;Conta a Receber;CR020472;2025-02
MOV021964;2025-03-05;Receita;Vendas;Recebimento da venda VEN015818;64.41;Conta a Receber;CR020473;2025-02
MOV021965;2025-04-05;Receita;Vendas;Recebimento da venda VEN015818;64.41;Conta a Receber;CR020474;2025-02
MOV021966;2025-05-05;Receita;Vendas;Recebimento da venda VEN015818;64.42;Conta a Receber;CR020475;2025-02
MOV021967;2025-03-15;Receita;Vendas;Recebimento da venda VEN015819;96.62;Conta a Receber;CR020476;2025-02
MOV021968;2025-04-13;Receita;Vendas;Recebimento da venda VEN015819;96.62;Conta a Receber;CR020477;2025-02
MOV021969;2025-02-10;Receita;Vendas;Recebimento da venda VEN015820;193.24;Conta a Receber;CR020478;2025-02
MOV021970;2025-02-04;Receita;Vendas;Recebimento da venda VEN015821;193.24;Conta a Receber;CR020479;2025-02
MOV021971;2025-02-12;Receita;Vendas;Recebimento da venda VEN015822;366.38;Conta a Receber;CR020480;2025-02
MOV021972;2025-02-03;Receita;Vendas;Recebimento da venda VEN015823;522.09;Conta a Receber;CR020481;2025-02
MOV021973;2025-02-02;Receita;Vendas;Recebimento da venda VEN015824;366.38;Conta a Receber;CR020482;2025-02
MOV021974;2025-02-19;Receita;Vendas;Recebimento da venda VEN015825;366.38;Conta a Receber;CR020483;2025-02
MOV021975;2025-02-12;Receita;Vendas;Recebimento da venda VEN015826;183.19;Conta a Receber;CR020484;2025-02
MOV021976;2025-02-18;Receita;Vendas;Recebimento da venda VEN015827;183.19;Conta a Receber;CR020485;2025-02
MOV021977;2025-02-09;Receita;Vendas;Recebimento da venda VEN015828;183.19;Conta a Receber;CR020486;2025-02
MOV021978;2025-02-28;Receita;Vendas;Recebimento da venda VEN015829;183.19;Conta a Receber;CR020487;2025-02
MOV021979;2025-02-25;Receita;Vendas;Recebimento da venda VEN015830;366.38;Conta a Receber;CR020488;2025-02
MOV021980;2025-03-05;Receita;Vendas;Recebimento da venda VEN015831;183.19;Conta a Receber;CR020489;2025-02
MOV021981;2025-02-26;Receita;Vendas;Recebimento da venda VEN015832;366.38;Conta a Receber;CR020490;2025-02
MOV021982;2025-02-22;Receita;Vendas;Recebimento da venda VEN015833;160.37;Conta a Receber;CR020491;2025-02
MOV021983;2025-02-01;Receita;Vendas;Recebimento da venda VEN015834;320.74;Conta a Receber;CR020492;2025-02
MOV021984;2025-03-25;Receita;Vendas;Recebimento da venda VEN015835;253.22;Conta a Receber;CR020493;2025-02
MOV021985;2025-04-26;Receita;Vendas;Recebimento da venda VEN015835;253.21;Conta a Receber;CR020494;2025-02
MOV021986;2025-02-05;Receita;Vendas;Recebimento da venda VEN015836;168.81;Conta a Receber;CR020495;2025-02
MOV021987;2025-02-10;Receita;Vendas;Recebimento da venda VEN015837;168.81;Conta a Receber;CR020496;2025-02
MOV021988;2025-02-05;Receita;Vendas;Recebimento da venda VEN015838;160.37;Conta a Receber;CR020497;2025-02
MOV021989;2025-02-03;Receita;Vendas;Recebimento da venda VEN015839;168.81;Conta a Receber;CR020498;2025-02
MOV021990;2025-02-25;Receita;Vendas;Recebimento da venda VEN015840;160.37;Conta a Receber;CR020499;2025-02
MOV021991;2025-03-29;Receita;Vendas;Recebimento da venda VEN015841;62.47;Conta a Receber;CR020500;2025-02
MOV021992;2025-03-06;Receita;Vendas;Recebimento da venda VEN015842;62.47;Conta a Receber;CR020501;2025-02
MOV021993;2025-04-03;Receita;Vendas;Recebimento da venda VEN015842;62.47;Conta a Receber;CR020502;2025-02
MOV021994;2025-05-03;Receita;Vendas;Recebimento da venda VEN015842;62.47;Conta a Receber;CR020503;2025-02
MOV021995;2025-03-17;Receita;Vendas;Recebimento da venda VEN015843;29.68;Conta a Receber;CR020504;2025-02
MOV021996;2025-04-18;Receita;Vendas;Recebimento da venda VEN015843;29.67;Conta a Receber;CR020505;2025-02
MOV021997;2025-02-25;Receita;Vendas;Recebimento da venda VEN015844;59.35;Conta a Receber;CR020506;2025-02
MOV021998;2025-03-20;Receita;Vendas;Recebimento da venda VEN015845;31.23;Conta a Receber;CR020507;2025-02
MOV021999;2025-04-21;Receita;Vendas;Recebimento da venda VEN015845;31.24;Conta a Receber;CR020508;2025-02
MOV022000;2025-03-17;Receita;Vendas;Recebimento da venda VEN015846;62.47;Conta a Receber;CR020509;2025-02
MOV022001;2025-04-18;Receita;Vendas;Recebimento da venda VEN015846;62.47;Conta a Receber;CR020510;2025-02
MOV022002;2025-03-21;Receita;Vendas;Recebimento da venda VEN015847;118.69;Conta a Receber;CR020511;2025-02
MOV022003;2025-03-23;Receita;Vendas;Recebimento da venda VEN015848;62.47;Conta a Receber;CR020512;2025-02
MOV022004;2025-03-12;Receita;Vendas;Recebimento da venda VEN015849;124.94;Conta a Receber;CR020513;2025-02
MOV022005;2025-02-24;Receita;Vendas;Recebimento da venda VEN015850;62.47;Conta a Receber;CR020514;2025-02
MOV022006;2025-03-25;Receita;Vendas;Recebimento da venda VEN015851;62.47;Conta a Receber;CR020515;2025-02
MOV022007;2025-03-06;Receita;Vendas;Recebimento da venda VEN015852;41.65;Conta a Receber;CR020516;2025-02
MOV022008;2025-04-06;Receita;Vendas;Recebimento da venda VEN015852;41.65;Conta a Receber;CR020517;2025-02
MOV022009;2025-05-05;Receita;Vendas;Recebimento da venda VEN015852;41.64;Conta a Receber;CR020518;2025-02
MOV022010;2025-02-06;Receita;Vendas;Recebimento da venda VEN015853;62.47;Conta a Receber;CR020519;2025-02
MOV022011;2025-03-16;Receita;Vendas;Recebimento da venda VEN015854;118.69;Conta a Receber;CR020520;2025-02
MOV022012;2025-03-18;Receita;Vendas;Recebimento da venda VEN015855;93.86;Conta a Receber;CR020521;2025-02
MOV022013;2025-02-04;Receita;Vendas;Recebimento da venda VEN015856;98.8;Conta a Receber;CR020522;2025-02
MOV022014;2025-02-23;Receita;Vendas;Recebimento da venda VEN015857;98.8;Conta a Receber;CR020523;2025-02
MOV022015;2025-03-06;Receita;Vendas;Recebimento da venda VEN015858;98.8;Conta a Receber;CR020524;2025-02
MOV022016;2025-04-07;Receita;Vendas;Recebimento da venda VEN015858;98.8;Conta a Receber;CR020525;2025-02
MOV022017;2025-03-04;Receita;Vendas;Recebimento da venda VEN015859;32.93;Conta a Receber;CR020526;2025-02
MOV022018;2025-04-04;Receita;Vendas;Recebimento da venda VEN015859;32.93;Conta a Receber;CR020527;2025-02
MOV022019;2025-05-03;Receita;Vendas;Recebimento da venda VEN015859;32.94;Conta a Receber;CR020528;2025-02
MOV022020;2025-03-20;Receita;Vendas;Recebimento da venda VEN015860;98.8;Conta a Receber;CR020529;2025-02
MOV022021;2025-02-22;Receita;Vendas;Recebimento da venda VEN015861;98.8;Conta a Receber;CR020530;2025-02
MOV022022;2025-02-06;Receita;Vendas;Recebimento da venda VEN015862;98.8;Conta a Receber;CR020531;2025-02
MOV022023;2025-03-29;Receita;Vendas;Recebimento da venda VEN015863;98.8;Conta a Receber;CR020532;2025-02
MOV022024;2025-04-28;Receita;Vendas;Recebimento da venda VEN015863;98.8;Conta a Receber;CR020533;2025-02
MOV022025;2025-05-28;Receita;Vendas;Recebimento da venda VEN015863;98.8;Conta a Receber;CR020534;2025-02
MOV022026;2025-03-27;Receita;Vendas;Recebimento da venda VEN015864;296.4;Conta a Receber;CR020535;2025-02
MOV022027;2025-02-09;Receita;Vendas;Recebimento da venda VEN015865;93.86;Conta a Receber;CR020536;2025-02
MOV022028;2025-03-21;Receita;Vendas;Recebimento da venda VEN015866;98.8;Conta a Receber;CR020537;2025-02
MOV022029;2025-03-05;Receita;Vendas;Recebimento da venda VEN015867;148.2;Conta a Receber;CR020538;2025-02
MOV022030;2025-04-04;Receita;Vendas;Recebimento da venda VEN015867;148.2;Conta a Receber;CR020539;2025-02
MOV022031;2025-03-16;Receita;Vendas;Recebimento da venda VEN015868;49.4;Conta a Receber;CR020540;2025-02
MOV022032;2025-04-13;Receita;Vendas;Recebimento da venda VEN015868;49.4;Conta a Receber;CR020541;2025-02
MOV022033;2025-03-06;Receita;Vendas;Recebimento da venda VEN015869;148.2;Conta a Receber;CR020542;2025-02
MOV022034;2025-04-06;Receita;Vendas;Recebimento da venda VEN015869;148.2;Conta a Receber;CR020543;2025-02
MOV022035;2025-03-05;Receita;Vendas;Recebimento da venda VEN015870;98.8;Conta a Receber;CR020544;2025-02
MOV022036;2025-02-08;Receita;Vendas;Recebimento da venda VEN015871;98.8;Conta a Receber;CR020545;2025-02
MOV022037;2025-03-28;Receita;Vendas;Recebimento da venda VEN015872;197.6;Conta a Receber;CR020546;2025-02
MOV022038;2025-03-26;Receita;Vendas;Recebimento da venda VEN015873;335.52;Conta a Receber;CR020547;2025-02
MOV022039;2025-04-25;Receita;Vendas;Recebimento da venda VEN015873;335.52;Conta a Receber;CR020548;2025-02
MOV022040;2025-03-30;Receita;Vendas;Recebimento da venda VEN015874;167.76;Conta a Receber;CR020549;2025-02
MOV022041;2025-02-19;Receita;Vendas;Recebimento da venda VEN015875;335.52;Conta a Receber;CR020550;2025-02
MOV022042;2025-02-08;Receita;Vendas;Recebimento da venda VEN015876;503.28;Conta a Receber;CR020551;2025-02
MOV022043;2025-03-14;Receita;Vendas;Recebimento da venda VEN015877;53.12;Conta a Receber;CR020552;2025-02
MOV022044;2025-04-13;Receita;Vendas;Recebimento da venda VEN015877;53.12;Conta a Receber;CR020553;2025-02
MOV022045;2025-05-13;Receita;Vendas;Recebimento da venda VEN015877;53.13;Conta a Receber;CR020554;2025-02
MOV022046;2025-03-06;Receita;Vendas;Recebimento da venda VEN015878;79.69;Conta a Receber;CR020555;2025-02
MOV022047;2025-04-05;Receita;Vendas;Recebimento da venda VEN015878;79.68;Conta a Receber;CR020556;2025-02
MOV022048;2025-02-02;Receita;Vendas;Recebimento da venda VEN015879;335.52;Conta a Receber;CR020557;2025-02
MOV022049;2025-03-29;Receita;Vendas;Recebimento da venda VEN015880;55.92;Conta a Receber;CR020558;2025-02
MOV022050;2025-04-30;Receita;Vendas;Recebimento da venda VEN015880;55.92;Conta a Receber;CR020559;2025-02
MOV022051;2025-05-30;Receita;Vendas;Recebimento da venda VEN015880;55.92;Conta a Receber;CR020560;2025-02
MOV022052;2025-02-14;Receita;Vendas;Recebimento da venda VEN015881;159.37;Conta a Receber;CR020561;2025-02
MOV022053;2025-02-16;Receita;Vendas;Recebimento da venda VEN015882;167.76;Conta a Receber;CR020562;2025-02
MOV022054;2025-03-20;Receita;Vendas;Recebimento da venda VEN015883;335.52;Conta a Receber;CR020563;2025-02
MOV022055;2025-03-13;Receita;Vendas;Recebimento da venda VEN015884;55.92;Conta a Receber;CR020564;2025-02
MOV022056;2025-04-10;Receita;Vendas;Recebimento da venda VEN015884;55.92;Conta a Receber;CR020565;2025-02
MOV022057;2025-05-10;Receita;Vendas;Recebimento da venda VEN015884;55.92;Conta a Receber;CR020566;2025-02
MOV022058;2025-02-09;Receita;Vendas;Recebimento da venda VEN015885;924.28;Conta a Receber;CR020567;2025-02
MOV022059;2025-02-23;Receita;Vendas;Recebimento da venda VEN015886;231.07;Conta a Receber;CR020568;2025-02
MOV022060;2025-02-26;Receita;Vendas;Recebimento da venda VEN015887;219.52;Conta a Receber;CR020569;2025-02
MOV022061;2025-03-20;Receita;Vendas;Recebimento da venda VEN015888;462.14;Conta a Receber;CR020570;2025-02
MOV022062;2025-03-26;Receita;Vendas;Recebimento da venda VEN015889;231.07;Conta a Receber;CR020571;2025-02
