id_conta_receber;venda_id;cliente_id;data_emissao;data_vencimento;data_recebimento;numero_parcela;total_parcelas;valor_original;valor_recebido;saldo_aberto;status;forma_recebimento
CR022919;VEN017706;CLI043;2025-05-08;2025-05-08;2025-05-10;1;1;147.23;147.23;0.0;Recebido;PIX
CR022920;VEN017707;CLI080;2025-05-10;2025-05-10;2025-05-11;1;1;147.23;147.23;0.0;Recebido;Cartão de Débito
CR022921;VEN017708;CLI102;2025-05-23;2025-05-23;2025-05-23;1;1;294.46;294.46;0.0;Recebido;Cartão de Débito
CR022922;VEN017709;CLI066;2025-05-21;2025-05-21;2025-05-21;1;1;147.23;147.23;0.0;Recebido;PIX
CR022923;VEN017710;CLI070;2025-05-10;2025-06-09;2025-06-11;1;3;49.08;49.08;0.0;Recebido;Cartão de Crédito
CR022924;VEN017710;CLI070;2025-05-10;2025-07-09;2025-07-09;2;3;49.08;49.08;0.0;Recebido;Cartão de Crédito
CR022925;VEN017710;CLI070;2025-05-10;2025-08-08;2025-08-08;3;3;49.07;49.07;0.0;Recebido;Cartão de Crédito
CR022926;VEN017711;CLI104;2025-05-02;2025-06-01;2025-06-01;1;3;46.62;46.62;0.0;Recebido;Cartão de Crédito
CR022927;VEN017711;CLI104;2025-05-02;2025-07-01;2025-07-01;2;3;46.62;46.62;0.0;Recebido;Cartão de Crédito
CR022928;VEN017711;CLI104;2025-05-02;2025-07-31;2025-08-02;3;3;46.63;46.63;0.0;Recebido;Cartão de Crédito
CR022929;VEN017712;CLI080;2025-05-13;2025-05-13;2025-05-15;1;1;182.93;182.93;0.0;Recebido;PIX
CR022930;VEN017713;CLI097;2025-05-09;2025-05-09;2025-05-11;1;1;577.68;577.68;0.0;Recebido;Cartão de Débito
CR022931;VEN017714;CLI030;2025-05-01;2025-05-31;2025-05-31;1;1;192.56;192.56;0.0;Recebido;Cartão de Crédito
CR022932;VEN017715;CLI009;2025-05-18;2025-05-18;2025-05-19;1;1;192.56;192.56;0.0;Recebido;Cartão de Débito
CR022933;VEN017716;CLI023;2025-05-06;2025-06-05;2025-06-05;1;1;192.56;192.56;0.0;Recebido;Cartão de Crédito
CR022934;VEN017717;CLI104;2025-05-12;2025-05-12;2025-05-12;1;1;182.93;182.93;0.0;Recebido;Cartão de Débito
CR022935;VEN017718;CLI109;2025-05-27;2025-06-26;2025-06-27;1;3;64.19;64.19;0.0;Recebido;Cartão de Crédito
CR022936;VEN017718;CLI109;2025-05-27;2025-07-26;2025-07-28;2;3;64.19;64.19;0.0;Recebido;Cartão de Crédito
CR022937;VEN017718;CLI109;2025-05-27;2025-08-25;2025-08-25;3;3;64.18;64.18;0.0;Recebido;Cartão de Crédito
CR022938;VEN017719;CLI061;2025-05-25;2025-06-24;2025-06-26;1;3;64.19;64.19;0.0;Recebido;Cartão de Crédito
CR022939;VEN017719;CLI061;2025-05-25;2025-07-24;2025-07-26;2;3;64.19;64.19;0.0;Recebido;Cartão de Crédito
CR022940;VEN017719;CLI061;2025-05-25;2025-08-23;2025-08-23;3;3;64.18;64.18;0.0;Recebido;Cartão de Crédito
CR022941;VEN017720;CLI113;2025-05-19;2025-05-19;2025-05-19;1;1;182.93;182.93;0.0;Recebido;PIX
CR022942;VEN017721;CLI073;2025-05-19;2025-05-19;2025-05-19;1;1;229.54;229.54;0.0;Recebido;Cartão de Débito
CR022943;VEN017722;CLI118;2025-05-01;2025-05-01;2025-05-03;1;1;229.54;229.54;0.0;Recebido;Cartão de Débito
CR022944;VEN017723;CLI105;2025-05-21;2025-06-20;2025-06-20;1;1;229.54;229.54;0.0;Recebido;Cartão de Crédito
CR022945;VEN017724;CLI061;2025-05-29;2025-06-28;2025-06-28;1;1;688.61;688.61;0.0;Recebido;Cartão de Crédito
CR022946;VEN017725;CLI012;2025-05-03;2025-05-03;2025-05-05;1;1;229.54;229.54;0.0;Recebido;Cartão de Débito
CR022947;VEN017726;CLI097;2025-05-27;2025-06-26;2025-06-26;1;1;229.54;229.54;0.0;Recebido;Cartão de Crédito
CR022948;VEN017727;CLI014;2025-05-25;2025-06-24;2025-06-24;1;3;76.51;76.51;0.0;Recebido;Cartão de Crédito
CR022949;VEN017727;CLI014;2025-05-25;2025-07-24;2025-07-26;2;3;76.51;76.51;0.0;Recebido;Cartão de Crédito
CR022950;VEN017727;CLI014;2025-05-25;2025-08-23;2025-08-23;3;3;76.52;76.52;0.0;Recebido;Cartão de Crédito
CR022951;VEN017728;CLI115;2025-05-25;2025-06-24;2025-06-24;1;3;76.51;76.51;0.0;Recebido;Cartão de Crédito
CR022952;VEN017728;CLI115;2025-05-25;2025-07-24;2025-07-26;2;3;76.51;76.51;0.0;Recebido;Cartão de Crédito
CR022953;VEN017728;CLI115;2025-05-25;2025-08-23;2025-08-25;3;3;76.52;76.52;0.0;Recebido;Cartão de Crédito
CR022954;VEN017729;CLI119;2025-05-28;2025-06-27;2025-06-28;1;1;229.54;229.54;0.0;Recebido;Cartão de Crédito
CR022955;VEN017730;CLI096;2025-05-18;2025-05-18;2025-05-18;1;1;229.54;229.54;0.0;Recebido;Cartão de Débito
CR022956;VEN017731;CLI004;2025-05-09;2025-05-09;2025-05-09;1;1;229.54;229.54;0.0;Recebido;Cartão de Débito
CR022957;VEN017732;CLI097;2025-05-18;2025-05-18;2025-05-18;1;1;688.61;688.61;0.0;Recebido;PIX
CR022958;VEN017733;CLI044;2025-05-10;2025-05-10;2025-05-10;1;1;229.54;229.54;0.0;Recebido;PIX
CR022959;VEN017734;CLI087;2025-05-07;2025-05-07;2025-05-09;1;1;229.54;229.54;0.0;Recebido;Cartão de Débito
CR022960;VEN017735;CLI011;2025-05-05;2025-06-04;2025-06-05;1;3;153.02;153.02;0.0;Recebido;Cartão de Crédito
CR022961;VEN017735;CLI011;2025-05-05;2025-07-04;2025-07-06;2;3;153.02;153.02;0.0;Recebido;Cartão de Crédito
CR022962;VEN017735;CLI011;2025-05-05;2025-08-03;2025-08-03;3;3;153.03;153.03;0.0;Recebido;Cartão de Crédito
CR022963;VEN017736;CLI057;2025-05-25;2025-05-25;2025-05-25;1;1;459.07;459.07;0.0;Recebido;Cartão de Débito
CR022964;VEN017737;CLI037;2025-05-21;2025-05-21;2025-05-23;1;1;459.07;459.07;0.0;Recebido;Cartão de Débito
CR022965;VEN017738;CLI062;2025-05-04;2025-06-03;2025-06-03;1;3;153.02;153.02;0.0;Recebido;Cartão de Crédito
CR022966;VEN017738;CLI062;2025-05-04;2025-07-03;2025-07-03;2;3;153.02;153.02;0.0;Recebido;Cartão de Crédito
CR022967;VEN017738;CLI062;2025-05-04;2025-08-02;2025-08-03;3;3;153.03;153.03;0.0;Recebido;Cartão de Crédito
CR022968;VEN017739;CLI011;2025-05-19;2025-05-19;2025-05-19;1;1;229.54;229.54;0.0;Recebido;Cartão de Débito
CR022969;VEN017740;CLI029;2025-05-25;2025-05-25;2025-05-25;1;1;229.54;229.54;0.0;Recebido;Cartão de Débito
CR022970;VEN017741;CLI019;2025-05-17;2025-06-16;2025-06-16;1;1;688.61;688.61;0.0;Recebido;Cartão de Crédito
CR022971;VEN017742;CLI011;2025-05-07;2025-05-07;2025-05-09;1;1;82.65;82.65;0.0;Recebido;PIX
CR022972;VEN017743;CLI112;2025-05-19;2025-05-19;2025-05-19;1;1;165.29;165.29;0.0;Recebido;PIX
CR022973;VEN017744;CLI053;2025-05-01;2025-05-31;2025-05-31;1;1;165.29;165.29;0.0;Recebido;Cartão de Crédito
CR022974;VEN017745;CLI040;2025-05-02;2025-06-01;2025-06-03;1;3;27.55;27.55;0.0;Recebido;Cartão de Crédito
CR022975;VEN017745;CLI040;2025-05-02;2025-07-01;2025-07-01;2;3;27.55;27.55;0.0;Recebido;Cartão de Crédito
CR022976;VEN017745;CLI040;2025-05-02;2025-07-31;2025-07-31;3;3;27.55;27.55;0.0;Recebido;Cartão de Crédito
CR022977;VEN017746;CLI029;2025-05-22;2025-06-21;2025-06-21;1;1;82.65;82.65;0.0;Recebido;Cartão de Crédito
CR022978;VEN017747;CLI003;2025-05-08;2025-05-08;2025-05-08;1;1;82.65;82.65;0.0;Recebido;PIX
CR022979;VEN017748;CLI057;2025-05-15;2025-06-14;2025-06-16;1;1;165.29;165.29;0.0;Recebido;Cartão de Crédito
CR022980;VEN017749;CLI066;2025-05-29;2025-06-28;2025-06-28;1;2;82.64;82.64;0.0;Recebido;Cartão de Crédito
CR022981;VEN017749;CLI066;2025-05-29;2025-07-28;2025-07-28;2;2;82.65;82.65;0.0;Recebido;Cartão de Crédito
CR022982;VEN017750;CLI020;2025-05-25;2025-05-25;2025-05-25;1;1;82.65;82.65;0.0;Recebido;Cartão de Débito
CR022983;VEN017751;CLI055;2025-05-01;2025-05-31;2025-05-31;1;1;82.65;82.65;0.0;Recebido;Cartão de Crédito
CR022984;VEN017752;CLI061;2025-05-13;2025-06-12;2025-06-13;1;1;462.49;462.49;0.0;Recebido;Cartão de Crédito
CR022985;VEN017753;CLI061;2025-05-26;2025-05-26;2025-05-26;1;1;115.62;115.62;0.0;Recebido;PIX
CR022986;VEN017754;CLI104;2025-05-28;2025-05-28;2025-05-30;1;1;346.87;346.87;0.0;Recebido;Cartão de Débito
CR022987;VEN017755;CLI065;2025-05-17;2025-06-16;2025-06-18;1;2;57.81;57.81;0.0;Recebido;Cartão de Crédito
CR022988;VEN017755;CLI065;2025-05-17;2025-07-16;2025-07-16;2;2;57.81;57.81;0.0;Recebido;Cartão de Crédito
CR022989;VEN017756;CLI061;2025-05-28;2025-05-28;2025-05-28;1;1;115.62;115.62;0.0;Recebido;PIX
CR022990;VEN017757;CLI069;2025-05-23;2025-05-23;2025-05-24;1;1;111.56;111.56;0.0;Recebido;Cartão de Débito
CR022991;VEN017758;CLI042;2025-05-09;2025-06-08;2025-06-09;1;1;334.66;334.66;0.0;Recebido;Cartão de Crédito
CR022992;VEN017759;CLI094;2025-05-21;2025-06-20;2025-06-20;1;3;37.19;37.19;0.0;Recebido;Cartão de Crédito
CR022993;VEN017759;CLI094;2025-05-21;2025-07-20;2025-07-22;2;3;37.19;37.19;0.0;Recebido;Cartão de Crédito
CR022994;VEN017759;CLI094;2025-05-21;2025-08-19;2025-08-19;3;3;37.18;37.18;0.0;Recebido;Cartão de Crédito
CR022995;VEN017760;CLI093;2025-05-02;2025-06-01;2025-06-01;1;1;223.11;223.11;0.0;Recebido;Cartão de Crédito
CR022996;VEN017761;CLI098;2025-05-04;2025-05-04;2025-05-04;1;1;223.11;223.11;0.0;Recebido;PIX
CR022997;VEN017762;CLI012;2025-05-08;2025-05-08;2025-05-08;1;1;223.11;223.11;0.0;Recebido;Cartão de Débito
CR022998;VEN017763;CLI065;2025-05-21;2025-05-21;2025-05-21;1;1;111.56;111.56;0.0;Recebido;PIX
CR022999;VEN017764;CLI036;2025-05-06;2025-05-06;2025-05-06;1;1;446.22;446.22;0.0;Recebido;Cartão de Débito
CR023000;VEN017765;CLI048;2025-05-10;2025-05-10;2025-05-10;1;1;111.56;111.56;0.0;Recebido;Cartão de Débito
CR023001;VEN017766;CLI009;2025-05-21;2025-05-21;2025-05-21;1;1;128.48;128.48;0.0;Recebido;Cartão de Débito
CR023002;VEN017767;CLI013;2025-05-17;2025-06-16;2025-06-18;1;1;128.48;128.48;0.0;Recebido;Cartão de Crédito
CR023003;VEN017768;CLI019;2025-05-02;2025-06-01;2025-06-01;1;1;256.97;256.97;0.0;Recebido;Cartão de Crédito
CR023004;VEN017769;CLI031;2025-05-15;2025-05-15;2025-05-15;1;1;128.48;128.48;0.0;Recebido;Cartão de Débito
CR023005;VEN017770;CLI117;2025-05-24;2025-06-23;2025-06-23;1;1;128.48;128.48;0.0;Recebido;Cartão de Crédito
CR023006;VEN017771;CLI023;2025-05-23;2025-05-23;2025-05-23;1;1;128.48;128.48;0.0;Recebido;PIX
CR023007;VEN017772;CLI059;2025-05-03;2025-05-03;2025-05-04;1;1;128.48;128.48;0.0;Recebido;Cartão de Débito
CR023008;VEN017773;CLI069;2025-05-19;2025-06-18;2025-06-18;1;2;192.72;192.72;0.0;Recebido;Cartão de Crédito
CR023009;VEN017773;CLI069;2025-05-19;2025-07-18;2025-07-20;2;2;192.73;192.73;0.0;Recebido;Cartão de Crédito
CR023010;VEN017774;CLI070;2025-05-10;2025-05-10;2025-05-10;1;1;128.48;128.48;0.0;Recebido;Cartão de Débito
CR023011;VEN017775;CLI010;2025-05-22;2025-06-21;2025-06-23;1;1;128.48;128.48;0.0;Recebido;Cartão de Crédito
CR023012;VEN017776;CLI118;2025-05-02;2025-06-01;2025-06-01;1;1;128.48;128.48;0.0;Recebido;Cartão de Crédito
CR023013;VEN017777;CLI081;2025-05-01;2025-05-31;2025-06-02;1;3;42.58;42.58;0.0;Recebido;Cartão de Crédito
CR023014;VEN017777;CLI081;2025-05-01;2025-06-30;2025-06-30;2;3;42.58;42.58;0.0;Recebido;Cartão de Crédito
CR023015;VEN017777;CLI081;2025-05-01;2025-07-30;2025-07-30;3;3;42.58;42.58;0.0;Recebido;Cartão de Crédito
CR023016;VEN017778;CLI059;2025-05-16;2025-06-15;2025-06-15;1;3;42.58;42.58;0.0;Recebido;Cartão de Crédito
CR023017;VEN017778;CLI059;2025-05-16;2025-07-15;2025-07-17;2;3;42.58;42.58;0.0;Recebido;Cartão de Crédito
CR023018;VEN017778;CLI059;2025-05-16;2025-08-14;2025-08-15;3;3;42.58;42.58;0.0;Recebido;Cartão de Crédito
CR023019;VEN017779;CLI116;2025-05-02;2025-06-01;2025-06-02;1;1;42.58;42.58;0.0;Recebido;Cartão de Crédito
CR023020;VEN017780;CLI064;2025-05-24;2025-06-23;2025-06-23;1;2;85.16;85.16;0.0;Recebido;Cartão de Crédito
CR023021;VEN017780;CLI064;2025-05-24;2025-07-23;2025-07-23;2;2;85.16;85.16;0.0;Recebido;Cartão de Crédito
CR023022;VEN017781;CLI079;2025-05-31;2025-06-30;2025-07-01;1;1;42.58;42.58;0.0;Recebido;Cartão de Crédito
CR023023;VEN017782;CLI086;2025-05-19;2025-05-19;2025-05-21;1;1;42.58;42.58;0.0;Recebido;PIX
CR023024;VEN017783;CLI037;2025-05-17;2025-05-17;2025-05-17;1;1;42.58;42.58;0.0;Recebido;PIX
CR023025;VEN017784;CLI093;2025-05-26;2025-06-25;2025-06-27;1;2;42.58;42.58;0.0;Recebido;Cartão de Crédito
CR023026;VEN017784;CLI093;2025-05-26;2025-07-25;2025-07-25;2;2;42.58;42.58;0.0;Recebido;Cartão de Crédito
CR023027;VEN017785;CLI066;2025-05-30;2025-06-29;2025-06-29;1;1;42.58;42.58;0.0;Recebido;Cartão de Crédito
CR023028;VEN017786;CLI114;2025-05-18;2025-05-18;2025-05-19;1;1;42.58;42.58;0.0;Recebido;PIX
CR023029;VEN017787;CLI002;2025-05-03;2025-05-03;2025-05-05;1;1;42.58;42.58;0.0;Recebido;Cartão de Débito
CR023030;VEN017788;CLI043;2025-05-30;2025-06-29;2025-06-29;1;1;42.58;42.58;0.0;Recebido;Cartão de Crédito
CR023031;VEN017789;CLI022;2025-05-21;2025-05-21;2025-05-21;1;1;85.16;85.16;0.0;Recebido;Cartão de Débito
CR023032;VEN017790;CLI018;2025-05-09;2025-05-09;2025-05-10;1;1;85.16;85.16;0.0;Recebido;Cartão de Débito
CR023033;VEN017791;CLI014;2025-05-25;2025-06-24;2025-06-24;1;3;14.19;14.19;0.0;Recebido;Cartão de Crédito
CR023034;VEN017791;CLI014;2025-05-25;2025-07-24;2025-07-25;2;3;14.19;14.19;0.0;Recebido;Cartão de Crédito
CR023035;VEN017791;CLI014;2025-05-25;2025-08-23;2025-08-23;3;3;14.2;14.2;0.0;Recebido;Cartão de Crédito
CR023036;VEN017792;CLI012;2025-05-01;2025-05-31;2025-05-31;1;1;438.27;438.27;0.0;Recebido;Cartão de Crédito
CR023037;VEN017793;CLI068;2025-05-15;2025-05-15;2025-05-15;1;1;292.18;292.18;0.0;Recebido;Cartão de Débito
CR023038;VEN017794;CLI064;2025-05-16;2025-05-16;2025-05-16;1;1;146.09;146.09;0.0;Recebido;Cartão de Débito
CR023039;VEN017795;CLI092;2025-05-04;2025-06-03;2025-06-03;1;1;438.27;438.27;0.0;Recebido;Cartão de Crédito
CR023040;VEN017796;CLI080;2025-05-22;2025-05-22;2025-05-22;1;1;438.27;438.27;0.0;Recebido;Cartão de Débito
CR023041;VEN017797;CLI042;2025-05-10;2025-06-09;2025-06-10;1;1;138.79;138.79;0.0;Recebido;Cartão de Crédito
CR023042;VEN017798;CLI062;2025-05-29;2025-06-28;2025-06-28;1;3;97.39;97.39;0.0;Recebido;Cartão de Crédito
CR023043;VEN017798;CLI062;2025-05-29;2025-07-28;2025-07-30;2;3;97.39;97.39;0.0;Recebido;Cartão de Crédito
CR023044;VEN017798;CLI062;2025-05-29;2025-08-27;2025-08-27;3;3;97.4;97.4;0.0;Recebido;Cartão de Crédito
CR023045;VEN017799;CLI098;2025-05-29;2025-05-29;2025-05-29;1;1;292.18;292.18;0.0;Recebido;Cartão de Débito
CR023046;VEN017800;CLI119;2025-05-01;2025-05-31;2025-06-01;1;1;146.09;146.09;0.0;Recebido;Cartão de Crédito
CR023047;VEN017801;CLI110;2025-05-29;2025-05-29;2025-05-29;1;1;146.09;146.09;0.0;Recebido;PIX
CR023048;VEN017802;CLI052;2025-05-21;2025-05-21;2025-05-21;1;1;292.18;292.18;0.0;Recebido;Cartão de Débito
CR023049;VEN017803;CLI053;2025-05-16;2025-05-16;2025-05-16;1;1;292.18;292.18;0.0;Recebido;PIX
CR023050;VEN017804;CLI022;2025-05-04;2025-05-04;2025-05-04;1;1;110.7;110.7;0.0;Recebido;PIX
CR023051;VEN017805;CLI010;2025-05-04;2025-06-03;2025-06-05;1;1;221.4;221.4;0.0;Recebido;Cartão de Crédito
CR023052;VEN017806;CLI043;2025-05-11;2025-05-11;2025-05-11;1;1;110.7;110.7;0.0;Recebido;Cartão de Débito
CR023053;VEN017807;CLI092;2025-05-14;2025-06-13;2025-06-13;1;1;110.7;110.7;0.0;Recebido;Cartão de Crédito
CR023054;VEN017808;CLI052;2025-05-19;2025-05-19;2025-05-19;1;1;110.7;110.7;0.0;Recebido;PIX
CR023055;VEN017809;CLI111;2025-05-25;2025-05-25;2025-05-25;1;1;110.7;110.7;0.0;Recebido;PIX
CR023056;VEN017810;CLI044;2025-05-01;2025-05-31;2025-06-02;1;1;442.8;442.8;0.0;Recebido;Cartão de Crédito
CR023057;VEN017811;CLI096;2025-05-22;2025-05-22;2025-05-24;1;1;110.7;110.7;0.0;Recebido;Cartão de Débito
CR023058;VEN017812;CLI099;2025-05-17;2025-06-16;2025-06-16;1;1;442.8;442.8;0.0;Recebido;Cartão de Crédito
CR023059;VEN017813;CLI075;2025-05-25;2025-05-25;2025-05-25;1;1;680.25;680.25;0.0;Recebido;PIX
CR023060;VEN017814;CLI116;2025-05-29;2025-05-29;2025-05-29;1;1;680.25;680.25;0.0;Recebido;Cartão de Débito
CR023061;VEN017815;CLI015;2025-05-22;2025-05-22;2025-05-24;1;1;226.75;226.75;0.0;Recebido;Cartão de Débito
CR023062;VEN017816;CLI050;2025-05-27;2025-05-27;2025-05-27;1;1;226.75;226.75;0.0;Recebido;Cartão de Débito
CR023063;VEN017817;CLI004;2025-05-29;2025-06-28;2025-06-28;1;1;430.82;430.82;0.0;Recebido;Cartão de Crédito
CR023064;VEN017818;CLI039;2025-05-20;2025-06-19;2025-06-21;1;1;221.8;221.8;0.0;Recebido;Cartão de Crédito
CR023065;VEN017819;CLI110;2025-05-25;2025-05-25;2025-05-25;1;1;665.4;665.4;0.0;Recebido;Cartão de Débito
CR023066;VEN017820;CLI020;2025-05-31;2025-06-30;2025-06-30;1;2;316.06;316.06;0.0;Recebido;Cartão de Crédito
CR023067;VEN017820;CLI020;2025-05-31;2025-07-30;2025-08-01;2;2;316.07;316.07;0.0;Recebido;Cartão de Crédito
CR023068;VEN017821;CLI113;2025-05-17;2025-05-17;2025-05-17;1;1;221.8;221.8;0.0;Recebido;Cartão de Débito
CR023069;VEN017822;CLI080;2025-05-17;2025-06-16;2025-06-18;1;1;221.8;221.8;0.0;Recebido;Cartão de Crédito
CR023070;VEN017823;CLI118;2025-05-28;2025-06-27;2025-06-29;1;1;221.8;221.8;0.0;Recebido;Cartão de Crédito
CR023071;VEN017824;CLI069;2025-05-03;2025-05-03;2025-05-05;1;1;665.4;665.4;0.0;Recebido;PIX
CR023072;VEN017825;CLI021;2025-05-04;2025-06-03;2025-06-03;1;1;117.69;117.69;0.0;Recebido;Cartão de Crédito
CR023073;VEN017826;CLI011;2025-05-18;2025-05-18;2025-05-20;1;1;117.69;117.69;0.0;Recebido;Cartão de Débito
CR023074;VEN017827;CLI056;2025-05-12;2025-06-11;2025-06-11;1;3;39.23;39.23;0.0;Recebido;Cartão de Crédito
CR023075;VEN017827;CLI056;2025-05-12;2025-07-11;2025-07-12;2;3;39.23;39.23;0.0;Recebido;Cartão de Crédito
CR023076;VEN017827;CLI056;2025-05-12;2025-08-10;2025-08-10;3;3;39.23;39.23;0.0;Recebido;Cartão de Crédito
CR023077;VEN017828;CLI036;2025-05-17;2025-06-16;2025-06-17;1;2;58.84;58.84;0.0;Recebido;Cartão de Crédito
CR023078;VEN017828;CLI036;2025-05-17;2025-07-16;2025-07-16;2;2;58.85;58.85;0.0;Recebido;Cartão de Crédito
CR023079;VEN017829;CLI052;2025-05-31;2025-06-30;2025-07-01;1;1;235.38;235.38;0.0;Recebido;Cartão de Crédito
CR023080;VEN017830;CLI021;2025-05-26;2025-05-26;2025-05-26;1;1;111.81;111.81;0.0;Recebido;PIX
CR023081;VEN017831;CLI006;2025-05-15;2025-06-14;2025-06-15;1;1;235.38;235.38;0.0;Recebido;Cartão de Crédito
CR023082;VEN017832;CLI046;2025-05-09;2025-06-08;2025-06-08;1;1;235.38;235.38;0.0;Recebido;Cartão de Crédito
CR023083;VEN017833;CLI049;2025-05-07;2025-06-06;2025-06-06;1;1;223.61;223.61;0.0;Recebido;Cartão de Crédito
CR023084;VEN017834;CLI112;2025-05-11;2025-06-10;2025-06-11;1;2;87.94;87.94;0.0;Recebido;Cartão de Crédito
CR023085;VEN017834;CLI112;2025-05-11;2025-07-10;2025-07-10;2;2;87.93;87.93;0.0;Recebido;Cartão de Crédito
CR023086;VEN017835;CLI099;2025-05-12;2025-05-12;2025-05-13;1;1;351.74;351.74;0.0;Recebido;PIX
CR023087;VEN017836;CLI088;2025-05-09;2025-05-09;2025-05-09;1;1;703.48;703.48;0.0;Recebido;PIX
CR023088;VEN017837;CLI039;2025-05-08;2025-06-07;2025-06-09;1;3;58.62;58.62;0.0;Recebido;Cartão de Crédito
CR023089;VEN017837;CLI039;2025-05-08;2025-07-07;2025-07-09;2;3;58.62;58.62;0.0;Recebido;Cartão de Crédito
CR023090;VEN017837;CLI039;2025-05-08;2025-08-06;2025-08-08;3;3;58.63;58.63;0.0;Recebido;Cartão de Crédito
CR023091;VEN017838;CLI075;2025-05-03;2025-06-02;2025-06-04;1;1;527.61;527.61;0.0;Recebido;Cartão de Crédito
CR023092;VEN017839;CLI097;2025-05-12;2025-05-12;2025-05-14;1;1;266.44;266.44;0.0;Recebido;Cartão de Débito
CR023093;VEN017840;CLI028;2025-05-29;2025-06-28;2025-06-28;1;1;133.22;133.22;0.0;Recebido;Cartão de Crédito
CR023094;VEN017841;CLI068;2025-05-24;2025-06-23;2025-06-25;1;2;66.61;66.61;0.0;Recebido;Cartão de Crédito
CR023095;VEN017841;CLI068;2025-05-24;2025-07-23;2025-07-23;2;2;66.61;66.61;0.0;Recebido;Cartão de Crédito
CR023096;VEN017842;CLI014;2025-05-21;2025-05-21;2025-05-21;1;1;133.22;133.22;0.0;Recebido;Cartão de Débito
CR023097;VEN017843;CLI110;2025-05-03;2025-06-02;2025-06-02;1;1;266.44;266.44;0.0;Recebido;Cartão de Crédito
CR023098;VEN017844;CLI074;2025-05-13;2025-06-12;2025-06-14;1;3;88.81;88.81;0.0;Recebido;Cartão de Crédito
CR023099;VEN017844;CLI074;2025-05-13;2025-07-12;2025-07-12;2;3;88.81;88.81;0.0;Recebido;Cartão de Crédito
CR023100;VEN017844;CLI074;2025-05-13;2025-08-11;2025-08-11;3;3;88.82;88.82;0.0;Recebido;Cartão de Crédito
CR023101;VEN017845;CLI055;2025-05-21;2025-05-21;2025-05-21;1;1;133.22;133.22;0.0;Recebido;PIX
CR023102;VEN017846;CLI016;2025-05-07;2025-05-07;2025-05-09;1;1;123.33;123.33;0.0;Recebido;PIX
CR023103;VEN017847;CLI092;2025-05-17;2025-06-16;2025-06-16;1;3;164.44;164.44;0.0;Recebido;Cartão de Crédito
CR023104;VEN017847;CLI092;2025-05-17;2025-07-16;2025-07-16;2;3;164.44;164.44;0.0;Recebido;Cartão de Crédito
CR023105;VEN017847;CLI092;2025-05-17;2025-08-15;2025-08-15;3;3;164.43;164.43;0.0;Recebido;Cartão de Crédito
CR023106;VEN017848;CLI104;2025-05-09;2025-06-08;2025-06-10;1;1;123.33;123.33;0.0;Recebido;Cartão de Crédito
CR023107;VEN017849;CLI003;2025-05-06;2025-06-05;2025-06-05;1;2;61.66;61.66;0.0;Recebido;Cartão de Crédito
CR023108;VEN017849;CLI003;2025-05-06;2025-07-05;2025-07-05;2;2;61.67;61.67;0.0;Recebido;Cartão de Crédito
CR023109;VEN017850;CLI046;2025-05-21;2025-05-21;2025-05-23;1;1;123.33;123.33;0.0;Recebido;Cartão de Débito
CR023110;VEN017851;CLI108;2025-05-21;2025-06-20;2025-06-22;1;1;123.33;123.33;0.0;Recebido;Cartão de Crédito
CR023111;VEN017852;CLI030;2025-05-28;2025-06-27;2025-06-27;1;1;246.65;246.65;0.0;Recebido;Cartão de Crédito
CR023112;VEN017853;CLI049;2025-05-15;2025-05-15;2025-05-15;1;1;246.65;246.65;0.0;Recebido;PIX
CR023113;VEN017854;CLI069;2025-05-01;2025-05-31;2025-06-02;1;1;123.33;123.33;0.0;Recebido;Cartão de Crédito
CR023114;VEN017855;CLI010;2025-05-14;2025-05-14;2025-05-14;1;1;246.65;246.65;0.0;Recebido;Cartão de Débito
CR023115;VEN017856;CLI066;2025-05-20;2025-05-20;2025-05-20;1;1;57.32;57.32;0.0;Recebido;PIX
CR023116;VEN017857;CLI025;2025-05-05;2025-05-05;2025-05-05;1;1;57.32;57.32;0.0;Recebido;PIX
CR023117;VEN017858;CLI014;2025-05-08;2025-06-07;2025-06-07;1;1;54.45;54.45;0.0;Recebido;Cartão de Crédito
CR023118;VEN017859;CLI113;2025-05-13;2025-06-12;2025-06-13;1;1;57.32;57.32;0.0;Recebido;Cartão de Crédito
CR023119;VEN017860;CLI045;2025-05-26;2025-06-25;2025-06-25;1;3;19.11;19.11;0.0;Recebido;Cartão de Crédito
CR023120;VEN017860;CLI045;2025-05-26;2025-07-25;2025-07-25;2;3;19.11;19.11;0.0;Recebido;Cartão de Crédito
CR023121;VEN017860;CLI045;2025-05-26;2025-08-24;2025-08-26;3;3;19.1;19.1;0.0;Recebido;Cartão de Crédito
CR023122;VEN017861;CLI112;2025-05-10;2025-05-10;2025-05-10;1;1;57.32;57.32;0.0;Recebido;Cartão de Débito
CR023123;VEN017862;CLI073;2025-05-13;2025-05-13;2025-05-15;1;1;57.32;57.32;0.0;Recebido;PIX
CR023124;VEN017863;CLI105;2025-05-12;2025-05-12;2025-05-12;1;1;57.32;57.32;0.0;Recebido;Cartão de Débito
CR023125;VEN017864;CLI031;2025-05-27;2025-05-27;2025-05-29;1;1;54.45;54.45;0.0;Recebido;Cartão de Débito
CR023126;VEN017865;CLI041;2025-05-19;2025-06-18;2025-06-19;1;1;114.64;114.64;0.0;Recebido;Cartão de Crédito
